date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-09-18,6191,98年,1.19319855,0.0,2010-09-10,0.0,0.0,0.0,0.0,0.59659928,0.0,2010-09-10,,14677212.0,0.0,0.0,0.0,7338606.0,0.0,2010-08-26,09:54:14
2011-09-24,6191,99年,0.68843568,0.0,2011-09-16,0.0,0.0,0.0,0.0,0.22947855,0.0,2011-09-16,,0.0,0.0,0.0,0.0,0.0,0.0,2011-08-29,18:07:38
2012-08-31,6191,100年,0.617,0.0,2012-08-23,0.0,0.0,0.0,0.0,0.617,0.0,2012-08-23,,25805289.0,0.0,0.0,0.0,12902645.0,0.0,2012-08-07,17:27:34
2017-08-21,6191,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,2017-08-15,2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-31,14:14:20
2018-08-21,6191,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2018-08-15,2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-31,10:24:25
2019-07-31,6191,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2019-07-25,2019-08-15,0.0,0.0,0.0,0.0,0.0,510546903.0,2019-07-05,09:13:34
2020-07-31,6191,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.50063119,0.0,2020-07-23,2020-08-20,0.0,0.0,0.0,0.0,0.0,514896903.0,2020-07-07,14:56:31
2021-08-22,6191,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.80311559,0.0,2021-08-16,2021-09-10,0.0,0.0,0.0,0.0,0.0,513546903.0,2021-07-30,17:06:57
2022-08-15,6191,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.75107568,0.0,2022-08-09,2022-09-02,0.0,0.0,0.0,0.0,0.0,471303000.0,2022-07-19,14:42:03
2023-07-25,6191,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.62083726,0.0,2023-07-19,2023-08-15,0.0,0.0,0.0,0.0,0.0,470532000.0,2023-07-03,17:22:03
2024-07-15,6191,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3,0.0,2024-07-09,2024-07-30,0.0,0.0,0.0,0.0,0.0,474303000.0,2024-06-24,11:38:52
2025-07-26,6191,113年,0.0,0.0,2025-07-18,0.0,0.0,0.0,0.0,3.01010342,0.0,2025-07-18,2025-08-06,0.0,25000000.0,4.230914871,75.0,0.0,472711000.0,2025-07-11,15:26:28
2026-07-15,6191,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2026-07-09,2026-07-29,0.0,0.0,0.0,0.0,0.0,499303000.0,2026-06-24,17:19:08
