date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-30,1102,98年,0.3,0.0,2010-08-24,0.0,0.0,0.0,0.0,1.8,0.0,2010-08-24,,269679334.0,0.0,0.0,0.0,202259500.0,0.0,2010-08-06,17:43:56
2011-08-30,1102,99年,0.2,0.0,2011-08-24,0.0,0.0,0.0,0.0,1.9,0.0,2011-08-24,,277769714.0,0.0,0.0,0.0,208327285.0,0.0,2011-08-09,15:51:48
2012-08-27,1102,100年,0.3,0.0,2012-08-21,0.0,0.0,0.0,0.0,2.3,0.0,2012-08-21,,350783467.0,0.0,0.0,0.0,263087600.0,0.0,2012-08-06,17:01:49
2013-09-04,1102,101年,0.2,0.0,2013-08-29,0.0,0.0,0.0,0.0,1.7,0.0,2013-08-29,,264032017.0,0.0,0.0,0.0,198024013.0,0.0,2013-08-15,14:16:28
2014-09-03,1102,102年,0.2,0.0,2014-08-28,0.0,0.0,0.0,0.0,1.8,0.0,2014-08-28,2014-09-25,283487008.0,0.0,0.0,0.0,212615256.0,0.0,2014-08-15,17:09:48
2015-09-07,1102,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2015-09-01,2015-09-25,318072423.0,0.0,0.0,0.0,238554317.0,0.0,2015-08-11,17:18:19
2016-09-06,1102,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2016-08-31,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-15,18:03:08
2017-09-05,1102,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.9,0.0,2017-08-30,2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-11,18:12:21
2018-09-05,1102,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2018-08-30,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-15,10:04:04
2019-07-30,1102,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2019-07-24,2019-08-16,0.0,0.0,0.0,0.0,0.0,3361447198.0,2019-07-09,10:25:07
2020-07-29,1102,108年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2020-07-23,2020-08-18,0.0,0.0,0.0,0.0,0.0,3361447198.0,2020-07-08,11:27:38
2021-08-11,1102,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.46283787,0.0,2021-08-05,2021-09-06,0.0,0.0,0.0,0.0,0.0,3446057251.0,2021-07-20,16:19:58
2022-08-03,1102,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.39965914,0.0,2022-07-28,2022-08-26,0.0,0.0,0.0,0.0,0.0,3545927557.0,2022-07-13,17:10:04
2023-07-26,1102,111年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.29958798,0.0,2023-07-20,2023-08-17,0.0,0.0,0.0,0.0,0.0,3546562881.0,2023-07-07,15:34:33
2024-07-26,1102,112年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2024-07-18,2024-08-16,0.0,0.0,0.0,0.0,0.0,3546562881.0,2024-07-04,08:58:49
2025-07-23,1102,113年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2025-07-17,2025-08-15,0.0,0.0,0.0,0.0,0.0,3546562881.0,2025-06-17,17:24:33
