date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-17,3324,99年,0.0,0.0,2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7000000.0,11.32636844,16.25,0.0,0.0,2010-06-25,16:39:38
2011-07-17,3324,100年,0.0,0.0,2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7000000.0,9.84030312,18.87,0.0,0.0,2011-07-06,14:53:25
2012-08-25,3324,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.98650999,0.0,2012-08-17,,5412569.0,0.0,0.0,0.0,663209.0,0.0,2012-08-03,10:31:15
2013-08-11,3324,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2013-08-05,,7247053.0,0.0,0.0,0.0,603921.0,0.0,2013-07-18,13:58:14
2013-09-16,3324,102年,0.0,0.0,2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7000000.0,8.245073616,13.1,603921.0,0.0,2013-09-04,11:31:39
2014-08-23,3324,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.39740296,0.0,2014-08-15,2014-09-19,0.0,0.0,0.0,0.0,540000.0,0.0,2014-08-01,13:52:50
2015-09-06,3324,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2015-08-31,2015-09-23,1057575.0,0.0,0.0,0.0,141009.0,0.0,2015-08-17,10:53:12
2016-07-03,3324,105年,0.0,0.0,2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5000000.0,5.4689832,50.0,0.0,0.0,2016-06-21,14:43:58
2016-10-01,3324,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.91641043,0.0,2016-09-23,2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-06,16:36:52
2017-07-15,3324,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.55106133,0.0,2017-07-07,2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,17:20:48
2018-07-30,3324,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.02595097,0.0,2018-07-24,2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-09,14:41:06
2019-07-10,3324,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.52453525,0.0,2019-07-04,2019-07-31,0.0,0.0,0.0,0.0,0.0,82140340.0,2019-06-19,16:14:24
2020-07-19,3324,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.04276825,0.0,2020-07-13,2020-08-14,0.0,0.0,0.0,0.0,0.0,85811313.0,2020-06-23,16:48:03
2021-08-23,3324,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.60004171,0.0,2021-08-17,2021-09-13,0.0,0.0,0.0,0.0,0.0,86094092.0,2021-08-03,15:26:18
2022-07-07,3324,110年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2022-06-30,2022-07-28,0.0,0.0,0.0,0.0,0.0,86094092.0,2022-06-16,10:53:56
2023-07-09,3324,111年,0.0,0.0,,0.0,0.0,0.0,0.0,6.5,0.0,2023-07-03,2023-07-27,0.0,0.0,0.0,0.0,0.0,86094092.0,2023-06-14,13:00:21
2024-08-05,3324,112年,0.0,0.0,,0.0,0.0,0.0,0.0,6.34797488,0.0,2024-07-30,2024-08-26,0.0,0.0,0.0,0.0,0.0,89985971.0,2024-07-15,16:52:11
2025-06-22,3324,113年,0.0,0.0,,0.0,0.0,0.0,0.0,9.99865134,0.0,2025-06-16,2025-07-10,0.0,0.0,0.0,0.0,0.0,90275385.0,2025-05-29,14:29:32
2026-06-26,3324,114年,0.0,0.0,,0.0,0.0,0.0,0.0,11.90330569,0.0,2026-06-17,2026-07-16,0.0,0.0,0.0,0.0,0.0,93076837.0,2026-06-02,18:11:44
