date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2016-07-30,4763,104年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2016-07-22,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-06,16:23:18
2017-08-08,4763,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2017-08-02,2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-18,14:41:56
2018-08-25,4763,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2018-08-17,2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-02,15:24:34
2019-09-10,4763,107年,0.0,1.0,2019-09-04,0.0,0.0,0.0,0.0,4.0,0.0,2019-09-04,2019-10-09,0.0,0.0,0.0,0.0,0.0,45967000.0,2019-08-19,17:08:27
2020-09-11,4763,108年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.7536818,0.0,2020-09-03,2020-10-14,0.0,0.0,0.0,0.0,0.0,49992700.0,2020-08-20,11:23:49
2021-05-29,4763,109年,1.5,0.0,2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,49992700.0,2021-05-06,14:42:18
2021-09-29,4763,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.78260869,0.0,2021-09-23,2021-10-28,0.0,0.0,0.0,0.0,0.0,57491605.0,2021-09-06,14:56:17
2022-07-26,4763,不適用,0.0,0.0,2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3000000.0,4.162908702,100.0,0.0,57651997.0,2022-07-13,15:38:16
2022-10-07,4763,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.86952613,0.0,2022-09-29,2022-10-28,0.0,0.0,0.0,0.0,0.0,64503777.0,2022-09-14,14:26:46
2022-12-25,4763,111年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.95508716,0.0,2022-12-19,2023-01-16,0.0,0.0,0.0,0.0,0.0,68510345.0,2022-12-02,17:13:54
2023-08-04,4763,不適用,0.0,0.0,2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4000000.0,4.518166871,531.0,0.0,70825184.0,2023-07-20,15:37:23
2023-10-09,4763,111年後半年度,1.4102597,0.0,2023-10-03,0.0,0.0,0.0,0.0,4.70086565,0.0,2023-10-03,2023-10-27,0.0,0.0,0.0,0.0,0.0,74940760.0,2023-09-15,19:11:27
2023-12-04,4763,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.35627144,0.0,2023-11-28,2023-12-29,0.0,0.0,0.0,0.0,0.0,85904058.0,2023-11-13,12:02:30
2024-09-18,4763,112年後半年度,1.4978205387,0.0,2024-09-12,0.0,0.0,0.0,0.0,6.49055551,0.0,2024-09-12,2024-10-09,0.0,0.0,0.0,0.0,0.0,86029058.0,2024-08-28,11:28:44
2024-12-24,4763,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,22.58012462,0.0,2024-12-18,2025-01-22,0.0,0.0,0.0,0.0,0.0,98914667.0,2024-12-03,11:45:24
2025-07-21,4763,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2025-07-15,2025-08-11,0.0,0.0,0.0,0.0,0.0,989146670.0,2025-06-30,17:36:02
