date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-08-09,8996,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2011-08-03,,750673.0,0.0,0.0,0.0,1856549.0,0.0,2011-07-19,13:48:15
2012-08-06,8996,100年,0.5,0.0,2012-07-31,0.0,0.0,0.0,0.0,1.0,0.0,2012-07-31,,1993878.0,0.0,0.0,0.0,4908012.0,0.0,2012-07-16,10:42:18
2013-08-03,8996,102年,0.5,0.0,2013-07-26,0.0,0.0,0.0,0.0,1.0,0.0,2013-07-26,,2500737.0,4000000.0,4.292207291,48.0,5893192.0,0.0,2013-07-19,11:48:32
2014-08-13,8996,102年,0.5,0.0,2014-08-07,0.0,0.0,0.0,0.0,1.2,0.0,2014-08-07,2014-09-03,2660400.0,0.0,0.0,0.0,6651000.0,0.0,2014-07-15,17:00:37
2015-08-22,8996,103年,1.0,0.0,2015-08-14,0.0,0.0,0.0,0.0,1.2,0.0,2015-08-14,2015-09-14,3579673.0,0.0,0.0,0.0,8949179.0,0.0,2015-07-23,11:58:22
2016-08-27,8996,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2016-08-19,2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-26,15:18:58
2017-08-12,8996,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2017-08-04,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,16:40:55
2018-08-03,8996,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2018-07-26,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-29,09:16:57
2019-07-23,8996,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.65,0.35,2019-07-17,2019-08-06,0.0,0.0,0.0,0.0,0.0,89384080.0,2019-07-01,15:15:28
2020-08-04,8996,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.57,0.43,2020-07-29,2020-08-18,0.0,0.0,0.0,0.0,0.0,89384080.0,2020-07-13,16:47:49
2021-04-17,8996,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2021-04-09,2021-05-04,0.0,0.0,0.0,0.0,0.0,89384080.0,2021-03-22,17:29:24
2022-07-11,8996,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2022-07-05,2022-07-25,0.0,0.0,0.0,0.0,0.0,89384080.0,2022-04-01,15:48:01
2023-04-19,8996,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2023-04-13,2023-05-08,0.0,0.0,0.0,0.0,0.0,89384080.0,2023-03-23,17:25:54
2024-04-26,8996,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.98142224,0.0,2024-04-18,2024-05-16,0.0,0.0,0.0,0.0,0.0,89801156.0,2024-04-01,17:01:52
2025-06-27,8996,113年,0.0,0.0,,0.0,0.0,0.0,0.0,4.02168874,0.0,2025-06-19,2025-07-11,0.0,0.0,0.0,0.0,0.0,90971435.0,2025-06-04,16:52:15
2026-04-04,8996,114年,0.0,0.0,,0.0,0.0,0.0,0.0,4.55520782,0.0,2026-03-27,2026-04-22,0.0,0.0,0.0,0.0,0.0,92887429.0,2026-03-12,18:04:55
