date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-18,2883,98年,0.1,0.0,2010-08-12,0.0,0.0,0.0,0.0,0.5,0.0,2010-08-12,,66000000.0,0.0,0.0,0.0,40000000.0,0.0,2010-07-28,17:50:35
2011-07-19,2883,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.591818,0.0,2011-07-13,,78000000.0,0.0,0.0,0.0,60000000.0,0.0,2011-06-28,17:34:14
2011-08-17,2883,99年,0.098636,0.0,2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,,78000000.0,0.0,0.0,0.0,60000000.0,0.0,2011-07-27,17:59:57
2013-07-31,2883,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.18,0.0,2013-07-25,,34100000.0,0.0,0.0,0.0,33000000.0,0.0,2013-07-09,16:38:40
2014-07-16,2883,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,2014-07-10,,98000000.0,0.0,0.0,0.0,70000000.0,0.0,2014-06-23,16:23:12
2015-07-11,2883,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2015-07-03,2015-07-24,102000000.0,0.0,0.0,0.0,75000000.0,0.0,2015-06-15,16:28:59
2016-06-09,2883,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2016-06-03,2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-19,14:36:08
2017-07-11,2883,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2017-07-05,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,11:42:22
2018-07-18,2883,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2018-07-12,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,16:56:13
2019-07-10,2883,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.245,0.055,2019-07-04,2019-07-31,0.0,0.0,0.0,0.0,0.0,14965982132.0,2019-06-17,11:42:42
2020-07-12,2883,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2020-07-06,2020-07-31,0.0,0.0,0.0,0.0,0.0,14971097599.0,2020-06-16,11:53:36
2021-08-16,2883,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.54973791,0.0,2021-08-10,2021-09-03,0.0,0.0,0.0,0.0,0.0,14997001461.0,2021-07-23,11:22:24
2022-07-12,2883,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.00007775,0.0,2022-07-06,2022-08-03,0.0,0.0,0.0,0.0,0.0,16847243631.0,2022-06-21,20:34:28
2024-07-07,2883,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.50062664,0.0,2024-07-01,2024-07-31,0.0,0.0,0.0,0.0,0.0,16808559773.0,2024-06-17,10:34:07
2025-07-06,2883,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.85001649,0.0,2025-06-30,2025-07-30,0.0,0.0,0.0,0.0,0.0,16806960337.0,2025-06-26,20:24:53
2025-09-06,2883,113年,0.10000194,0.0,2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,16806960337.0,2025-08-13,14:26:09
2026-07-06,2883,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2026-06-30,2026-07-31,0.0,0.0,0.0,0.0,0.0,16974707418.0,2026-06-12,14:56:53
