date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-09-21,2023,98年,0.5,0.0,2010-09-15,0.0,0.0,0.0,0.0,0.3,0.0,2010-09-15,,7359409.0,0.0,0.0,0.0,1471882.0,0.0,2010-08-27,18:15:04
2011-09-20,2023,99年,0.5,0.0,2011-09-14,0.0,0.0,0.0,0.0,0.3,0.0,2011-09-14,,7727380.0,0.0,0.0,0.0,1545476.0,0.0,2011-08-29,09:32:12
2012-09-18,2023,100年,0.2,0.0,2012-09-12,0.0,0.0,0.0,0.0,0.3,0.0,2012-09-12,,3245499.0,0.0,0.0,0.0,649100.0,0.0,2012-08-27,18:06:38
2014-09-01,2023,102年,0.2,0.0,2014-08-26,0.0,0.0,0.0,0.0,0.2,0.0,2014-08-26,2014-09-29,1655205.0,0.0,0.0,0.0,331041.0,0.0,2014-08-06,17:17:58
2015-09-01,2023,103年,0.3,0.0,2015-08-26,0.0,0.0,0.0,0.0,0.2,0.0,2015-08-26,2015-09-29,3376618.0,0.0,0.0,0.0,675324.0,0.0,2015-08-06,17:38:49
2017-09-01,2023,105年,0.6,0.0,2017-08-24,0.0,0.0,0.0,0.0,0.4,0.0,2017-08-24,2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-08,11:18:57
2018-08-29,2023,106年,0.3,0.0,2018-08-23,0.0,0.0,0.0,0.0,0.2,0.0,2018-08-23,2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-07,17:06:11
2019-09-02,2023,107年,0.2,0.0,2019-08-27,0.0,0.0,0.0,0.0,0.1,0.0,2019-08-27,2019-09-27,0.0,0.0,0.0,0.0,0.0,1875811292.0,2019-08-12,12:57:27
2022-08-15,2023,110年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2022-08-09,2022-09-12,0.0,0.0,0.0,0.0,0.0,1890569518.0,2022-07-22,16:00:14
2022-09-05,2023,110年,0.5,0.0,2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1890569518.0,2022-08-11,15:15:57
2023-08-01,2023,111年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30152926,0.0,2023-07-26,2023-08-24,0.0,0.0,0.0,0.0,0.0,1965843994.0,2023-07-07,17:48:36
2024-07-30,2023,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2024-07-24,2024-08-22,0.0,0.0,0.0,0.0,0.0,1945310994.0,2024-07-02,16:01:54
2024-09-03,2023,112年,0.2,0.0,2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1945310994.0,2024-08-12,14:12:48
