date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-07-16,2376,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.49944306,0.0,2011-07-08,,183123961.0,0.0,0.0,0.0,54937188.0,0.0,2011-06-22,14:54:09
2012-08-13,2376,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99914183,0.0,2012-08-07,,143522388.0,0.0,0.0,0.0,43056716.0,0.0,2012-07-23,16:02:14
2013-07-16,2376,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99991377,0.0,2013-07-10,,143960089.0,0.0,0.0,0.0,43188027.0,0.0,2013-06-25,10:24:43
2014-07-20,2376,102年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2014-07-14,,216145823.0,0.0,0.0,0.0,64843747.0,0.0,2014-06-26,17:13:27
2015-07-26,2376,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.69978539,0.0,2015-07-20,2015-08-12,195210896.0,0.0,0.0,0.0,58563269.0,0.0,2015-07-03,14:00:07
2016-07-17,2376,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2016-07-11,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-24,16:47:40
2017-07-12,2376,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.59977132,0.99985707,2017-07-06,2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,18:09:51
2018-07-18,2376,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2018-07-12,2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-15,15:46:45
2019-07-21,2376,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2019-07-15,2019-08-12,0.0,0.0,0.0,0.0,0.0,635688886.0,2019-06-20,09:41:04
2020-07-21,2376,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2020-07-15,2020-08-12,0.0,0.0,0.0,0.0,0.0,635688886.0,2020-06-24,09:10:41
2021-07-14,2376,109年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0,2021-07-08,2021-08-06,0.0,0.0,0.0,0.0,0.0,635688886.0,2021-06-22,09:48:12
2022-08-11,2376,110年,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2022-08-04,2022-08-31,0.0,0.0,0.0,0.0,0.0,634983886.0,2022-07-07,15:25:58
2023-08-09,2376,111年,0.0,0.0,,0.0,0.0,0.0,0.0,6.2,0.0,2023-08-03,2023-08-31,0.0,0.0,0.0,0.0,0.0,635688886.0,2023-06-28,17:54:59
2024-08-11,2376,112年,0.0,0.0,,0.0,0.0,0.0,0.0,6.35794327,0.0,2024-08-05,2024-08-30,0.0,0.0,0.0,0.0,0.0,669888886.0,2024-07-22,09:47:48
2025-08-05,2376,113年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2025-07-30,2025-08-28,0.0,0.0,0.0,0.0,0.0,669888886.0,2025-06-12,16:36:26
