date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-17,2886,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2010-08-11,,20637000.0,0.0,0.0,0.0,64493000.0,0.0,2010-07-28,14:15:48
2011-08-29,2886,99年,0.2,0.0,2011-08-23,0.0,0.0,0.0,0.0,0.9,0.0,2011-08-23,,10892000.0,0.0,0.0,0.0,67998000.0,0.0,2011-07-27,14:41:38
2012-08-14,2886,100年,0.15,0.0,2012-08-08,0.0,0.0,0.0,0.0,0.85,0.0,2012-08-08,,10185989.0,0.0,0.0,0.0,79559000.0,0.0,2012-07-25,14:21:17
2013-08-19,2886,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2013-08-13,,10240000.0,0.0,0.0,0.0,96899000.0,0.0,2013-07-24,09:26:10
2013-11-04,2886,102年,0.0,0.0,2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1000000000.0,7.961234954,21.5,96899000.0,0.0,2013-10-22,10:13:24
2014-08-19,2886,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.11,0.0,2014-08-13,2014-09-05,10150000.0,0.0,0.0,0.0,101201000.0,0.0,2014-07-24,09:38:35
2015-08-19,2886,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2015-08-13,2015-09-04,10307000.0,0.0,0.0,0.0,136163000.0,0.0,2015-07-28,17:58:08
2015-11-08,2886,104年,0.0,0.0,2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1150000000.0,8.118607882,21.01,136163000.0,0.0,2015-10-26,18:07:09
2016-08-21,2886,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2016-08-15,2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-27,11:16:15
2017-08-16,2886,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.42,0.0,2017-08-10,2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-25,18:49:01
2018-08-15,2886,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2018-08-09,2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-25,10:52:31
2019-08-17,2886,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2019-08-09,2019-09-05,0.0,0.0,0.0,0.0,0.0,13599823983.0,2019-07-24,14:06:33
2020-08-19,2886,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2020-08-13,2020-09-04,0.0,0.0,0.0,0.0,0.0,13599823983.0,2020-07-29,15:44:19
2021-08-20,2886,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.58,0.0,2021-08-12,2021-09-03,0.0,0.0,0.0,0.0,0.0,13599823983.0,2021-07-28,16:33:22
2022-08-19,2886,110年,0.25,0.0,2022-08-11,0.0,0.0,0.0,0.0,1.4,0.0,2022-08-11,2022-09-16,0.0,0.0,0.0,0.0,0.0,13599823983.0,2022-07-27,17:11:17
2023-08-18,2886,111年,0.08,0.0,2023-08-10,0.0,0.0,0.0,0.0,1.24,0.0,2023-08-10,2023-09-15,0.0,0.0,0.0,0.0,0.0,13939819582.0,2023-07-27,09:12:29
2023-12-16,2886,不適用,0.0,0.0,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,350000000.0,2.082723585,33.0,0.0,12603688836.0,2023-12-01,16:39:32
2024-08-16,2886,112年,0.3,0.0,2024-08-08,0.0,0.0,0.0,0.0,1.5,0.0,2024-08-08,2024-09-13,0.0,0.0,0.0,0.0,0.0,14401338138.0,2024-07-23,17:46:18
2025-08-15,2886,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2025-08-07,2025-09-05,0.0,0.0,0.0,0.0,0.0,14833378282.0,2025-07-22,17:48:58
