date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2013-07-09,6414,101年,1.124,0.0,2013-07-03,440829.0,4408290.0,6.78,0.00817167,1.736,0.0,2013-07-03,,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-19,19:14:40
2014-05-21,6414,102年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2014-05-15,,25500000.0,0.0,0.0,0.0,1400000.0,0.0,2014-04-29,15:02:27
2015-06-14,6414,103年,0.0,0.0,,0.0,0.0,0.0,0.0,3.48,2.52,2015-06-08,2015-06-30,26000000.0,0.0,0.0,0.0,2100000.0,0.0,2015-05-22,17:40:42
2016-06-26,6414,104年,0.0,0.0,2016-06-20,0.0,0.0,0.0,0.0,8.82481398,0.0,2016-06-20,2016-07-19,0.0,4500000.0,5.062371297,388.0,0.0,0.0,2016-06-13,17:36:39
2017-06-20,6414,105年,0.0,0.0,,0.0,0.0,0.0,0.0,10.11987804,0.0,2017-06-14,2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-31,18:59:32
2018-08-06,6414,106年,0.0,0.0,,0.0,0.0,0.0,0.0,8.87765192,0.0,2018-07-31,2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-16,10:39:42
2019-02-27,6414,107年,0.0,0.0,2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6000000.0,6.240292445,220.0,0.0,76919472.0,2019-02-14,14:34:25
2019-08-03,6414,107年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2019-07-26,2019-09-02,0.0,0.0,0.0,0.0,0.0,82919472.0,2019-07-11,16:23:13
2020-09-15,6414,108年,0.98333128,0.0,2020-09-09,0.0,0.0,0.0,0.0,3.93332474,0.0,2020-09-09,2020-10-07,0.0,0.0,0.0,0.0,0.0,84325071.0,2020-08-25,11:37:13
2021-10-10,6414,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2021-10-04,2021-10-29,0.0,0.0,0.0,0.0,0.0,96157019.0,2021-09-14,16:41:20
2021-12-10,6414,不適用,0.0,0.0,2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5000000.0,3.899871313,195.0,0.0,96157019.0,2021-11-25,17:33:22
2022-08-06,6414,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,4.0,2022-07-29,2022-08-25,0.0,0.0,0.0,0.0,0.0,106037019.0,2022-07-04,09:38:48
2023-08-11,6414,111年,0.0,0.0,,0.0,0.0,0.0,0.0,12.74027381,0.0,2023-08-03,2023-08-28,0.0,0.0,0.0,0.0,0.0,125956455.0,2023-07-17,15:18:41
2024-08-06,6414,112年,0.0,0.0,,0.0,0.0,0.0,0.0,11.35226045,0.0,2024-07-31,2024-08-28,0.0,0.0,0.0,0.0,0.0,137335864.0,2024-07-16,17:24:01
2025-07-05,6414,113年,0.0,0.0,,0.0,0.0,0.0,0.0,12.2,0.0,2025-06-27,2025-07-25,0.0,0.0,0.0,0.0,0.0,137539720.0,2025-06-12,15:20:05
2026-06-22,6414,114年,0.0,0.0,,0.0,0.0,0.0,0.0,13.78420761,0.0,2026-06-16,2026-07-15,0.0,0.0,0.0,0.0,0.0,148170255.0,2026-06-02,10:39:34
