date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-24,2385,98年,0.5000000086,0.0,2010-07-16,5284100.0,52841000.0,15.38,0.00909066,3.5,0.0,2010-07-16,,122880012.0,0.0,0.0,0.0,30388421.0,0.0,2010-07-01,11:10:30
2011-07-04,2385,99年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2011-06-28,,133000037.0,0.0,0.0,0.0,32850609.0,0.0,2011-06-12,11:13:12
2011-07-15,2385,99年,0.3500000011,0.0,2011-07-07,7282688.0,72826880.0,25.26,0.01182995,0.0,0.0,,,0.0,0.0,0.0,0.0,32850609.0,0.0,2011-06-22,17:16:16
2012-07-04,2385,100年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2012-06-28,,168517168.0,0.0,0.0,0.0,37407321.0,0.0,2012-06-13,16:12:48
2012-07-17,2385,100年,0.3500000054,0.0,2012-07-11,8779093.0,87790930.0,28.02,0.01362275,0.0,0.0,,,0.0,0.0,0.0,0.0,37407321.0,0.0,2012-06-26,16:14:46
2013-07-06,2385,101年,0.0,0.0,,0.0,0.0,0.0,0.0,4.1,0.0,2013-06-28,,67716342.0,0.0,0.0,0.0,24357270.0,0.0,2013-06-11,18:26:47
2013-07-20,2385,101年,0.1,0.0,2013-07-12,4185623.0,41856230.0,38.25,0.00619378,0.0,0.0,,,0.0,0.0,0.0,0.0,24357270.0,0.0,2013-06-26,17:50:55
2014-06-24,2385,102年,0.0,0.0,,0.0,0.0,0.0,0.0,4.6,0.0,2014-06-18,,341965878.0,0.0,0.0,0.0,44279115.0,0.0,2014-05-30,16:59:50
2014-07-15,2385,102年,0.05,0.0,2014-07-09,4710191.0,47101910.0,57.84,0.00685895,0.0,0.0,,,0.0,0.0,0.0,0.0,44279115.0,0.0,2014-06-24,16:02:53
2015-07-12,2385,103年,0.0,0.0,,0.0,0.0,0.0,0.0,4.65,0.0,2015-07-06,2015-07-29,166655294.0,0.0,0.0,0.0,36728455.0,0.0,2015-06-17,17:57:08
2015-08-17,2385,103年,0.05,0.0,2015-08-11,5470374.0,54703740.0,61.16,0.00787257,0.0,0.0,,,0.0,0.0,0.0,0.0,36728455.0,0.0,2015-07-23,17:25:43
2016-07-03,2385,104年,0.0,0.0,,0.0,0.0,0.0,0.0,4.3,0.0,2016-06-27,2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-08,18:05:37
2016-07-27,2385,104年,0.05,0.0,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-28,12:14:28
2017-06-28,2385,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.25,0.0,2017-06-22,2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-07,14:52:45
2017-07-18,2385,105年,0.05,0.0,2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-11,15:03:45
2018-06-27,2385,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.45,0.0,2018-06-21,2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-06,11:59:50
2018-07-25,2385,106年,0.05,0.0,2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-03,14:25:57
2019-07-01,2385,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2019-06-25,2019-07-19,0.0,0.0,0.0,0.0,0.0,728120521.0,2019-06-06,12:07:32
2020-04-16,2385,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.9,0.0,2020-04-09,2020-05-12,0.0,0.0,0.0,0.0,0.0,739460300.0,2020-03-23,16:58:03
2021-04-17,2385,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2021-04-09,2021-05-12,0.0,0.0,0.0,0.0,0.0,745292749.0,2021-03-23,15:23:39
2022-06-22,2385,110年,0.0,0.0,,0.0,0.0,0.0,0.0,6.1,0.0,2022-06-16,2022-07-15,0.0,0.0,0.0,0.0,0.0,751846421.0,2022-05-30,15:49:21
2023-06-24,2385,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2023-06-16,2023-07-14,0.0,0.0,0.0,0.0,0.0,760053172.0,2023-05-09,16:45:29
2024-06-24,2385,112年,0.0,0.0,,0.0,0.0,0.0,0.0,7.8,0.0,2024-06-18,2024-07-12,0.0,0.0,0.0,0.0,0.0,760053172.0,2024-04-30,14:27:41
2025-06-23,2385,113年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2025-06-17,2025-07-11,0.0,0.0,0.0,0.0,0.0,760053172.0,2025-04-15,16:47:18
