date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-28,9904,98年,0.2,0.0,2010-07-22,0.0,0.0,0.0,0.0,1.5,0.0,2010-07-22,,251777000.0,0.0,0.0,0.0,127805000.0,0.0,2010-07-07,16:43:46
2011-07-25,9904,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2011-07-19,,124720000.0,0.0,0.0,0.0,63309000.0,0.0,2011-06-30,13:44:00
2012-07-28,9904,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.29985,0.0,2012-07-20,,159022000.0,0.0,0.0,0.0,80722000.0,0.0,2012-07-02,14:49:26
2013-07-28,9904,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2013-07-22,,235472000.0,0.0,0.0,0.0,119529000.0,0.0,2013-07-04,17:30:14
2014-07-20,9904,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2014-07-14,,142211000.0,0.0,0.0,0.0,72188000.0,0.0,2014-06-26,17:30:56
2015-07-13,9904,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2015-07-07,2015-08-05,334667000.0,0.0,0.0,0.0,169882000.0,0.0,2015-06-16,16:17:58
2016-07-13,9904,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2016-07-07,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,15:28:19
2017-07-14,9904,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2017-07-06,2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,15:46:40
2018-07-14,9904,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2018-07-06,2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-22,14:07:30
2019-07-14,9904,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-08,2019-08-07,0.0,0.0,0.0,0.0,0.0,2946787213.0,2019-06-21,11:29:33
2020-08-04,9904,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.25,0.0,2020-07-29,2020-08-20,0.0,0.0,0.0,0.0,0.0,2946787213.0,2020-07-15,11:28:41
2021-07-20,9904,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2021-07-14,2021-08-09,0.0,0.0,0.0,0.0,0.0,2946787213.0,2021-06-29,08:50:46
2022-07-17,9904,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2022-07-11,2022-08-09,0.0,0.0,0.0,0.0,0.0,2946787213.0,2022-06-23,17:18:29
2023-07-18,9904,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2023-07-12,2023-08-09,0.0,0.0,0.0,0.0,0.0,2946787213.0,2023-06-21,17:34:53
2024-07-05,9904,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2024-06-27,2024-07-26,0.0,0.0,0.0,0.0,0.0,2946787213.0,2024-06-11,10:34:34
2025-07-10,9904,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2025-07-03,2025-07-25,0.0,0.0,0.0,0.0,0.0,2946787213.0,2025-06-11,17:25:42
2026-07-10,9904,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2026-07-02,2026-07-24,0.0,0.0,0.0,0.0,0.0,2946787213.0,2026-06-11,17:29:34
