date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-12,2882,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2010-07-06,,967725.0,0.0,0.0,0.0,5400000.0,0.0,2010-06-21,13:26:17
2010-08-10,2882,98年,0.5,0.0,2010-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5400000.0,0.0,2010-07-19,16:31:40
2011-07-04,2882,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2011-06-28,,812975.0,0.0,0.0,0.0,5400000.0,0.0,2011-06-13,18:34:51
2011-08-05,2882,99年,0.2,0.0,2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5400000.0,0.0,2011-07-12,15:24:07
2012-07-09,2882,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2012-07-03,,1016093.0,0.0,0.0,0.0,5400000.0,0.0,2012-06-19,15:23:44
2012-08-14,2882,100年,0.5,0.0,2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5400000.0,0.0,2012-07-23,16:43:35
2013-07-27,2882,101年,0.0,0.0,2013-07-19,0.0,0.0,0.0,0.0,0.7,0.0,2013-07-19,,1493843.0,353000000.0,2.647818134,36.0,5400000.0,0.0,2013-07-15,09:00:44
2013-11-08,2882,101年,0.6775116372,0.0,2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5400000.0,0.0,2013-10-18,09:43:27
2014-06-30,2882,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2014-06-24,,2393562.0,0.0,0.0,0.0,3300000.0,0.0,2014-06-09,15:31:20
2014-08-04,2882,102年,0.5,0.0,2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3300000.0,0.0,2014-07-15,08:45:39
2015-07-07,2882,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2015-07-01,2015-07-30,2513103.0,0.0,0.0,0.0,2100000.0,0.0,2015-06-12,17:43:16
