date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-30,3023,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2010-07-22,,8669941.0,0.0,0.0,0.0,3900000.0,0.0,2010-06-18,09:14:41
2011-07-18,3023,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2011-07-12,,16270000.0,0.0,0.0,0.0,6230000.0,0.0,2011-06-27,17:06:31
2012-07-30,3023,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.68673267,0.0,2012-07-24,,10000000.0,0.0,0.0,0.0,6000000.0,0.0,2012-07-09,14:34:26
2013-09-06,3023,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.3,2013-08-29,,8000000.0,0.0,0.0,0.0,8000000.0,0.0,2013-08-08,11:47:34
2014-08-27,3023,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.3,2014-08-21,2014-09-19,12500000.0,0.0,0.0,0.0,10000000.0,0.0,2014-08-06,09:50:49
2015-09-02,3023,103年,0.0,0.19656702,2015-08-27,0.0,0.0,0.0,0.0,2.75193825,0.0,2015-08-27,2015-10-22,16000000.0,0.0,0.0,0.0,11500000.0,0.0,2015-08-12,11:28:59
2016-08-30,3023,104年,0.0,0.29988644,2016-08-24,0.0,0.0,0.0,0.0,3.09882634,0.0,2016-08-24,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-09,11:13:53
2017-07-22,3023,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.2,2017-07-14,2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,09:58:03
2018-07-23,3023,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2018-07-17,2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-02,10:37:22
2019-08-07,3023,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.47705347,0.0,2019-08-01,2019-08-28,0.0,0.0,0.0,0.0,0.0,229307511.0,2019-07-17,15:25:35
2020-08-05,3023,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.3,0.0,2020-07-30,2020-08-25,0.0,0.0,0.0,0.0,0.0,232777468.0,2020-06-16,15:25:25
2021-08-28,3023,109年,0.0,0.0,,0.0,0.0,0.0,0.0,6.28812511,0.0,2021-08-20,2021-09-17,0.0,0.0,0.0,0.0,0.0,233376965.0,2021-08-05,14:29:58
2022-08-27,3023,110年,0.0,0.0,,0.0,0.0,0.0,0.0,6.95831921,0.0,2022-08-19,2022-09-16,0.0,0.0,0.0,0.0,0.0,235812421.0,2022-08-04,13:41:19
2023-09-08,3023,111年,0.0,0.0,,0.0,0.0,0.0,0.0,8.46132549,0.0,2023-08-31,2023-09-28,0.0,0.0,0.0,0.0,0.0,240033159.0,2023-08-16,10:09:16
2024-08-24,3023,112年,0.0,0.0,,0.0,0.0,0.0,0.0,9.59856621,0.0,2024-08-16,2024-09-13,0.0,0.0,0.0,0.0,0.0,240069014.0,2024-08-01,10:06:12
2025-08-27,3023,113年,0.0,0.0,,0.0,0.0,0.0,0.0,10.25,0.0,2025-08-21,2025-09-17,0.0,0.0,0.0,0.0,0.0,240069014.0,2025-08-06,09:39:24
