date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-18,2897,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2010-07-12,,10172367.0,0.0,0.0,0.0,20344734.0,0.0,2010-06-25,10:56:44
2011-07-06,2897,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2011-06-30,,10172367.0,0.0,0.0,0.0,20344734.0,0.0,2011-06-15,17:31:07
2012-07-17,2897,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2012-07-11,,10172367.0,0.0,0.0,0.0,20344734.0,0.0,2012-06-25,10:52:40
2013-07-21,2897,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2013-07-15,,10172367.0,0.0,0.0,0.0,20344734.0,0.0,2013-06-28,17:35:50
2014-07-20,2897,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2014-07-14,2014-08-06,10139286.0,0.0,0.0,0.0,20278573.0,0.0,2014-07-02,10:29:31
2015-07-22,2897,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,2015-07-16,2015-08-11,20320317.0,0.0,0.0,0.0,40640635.0,0.0,2015-07-01,21:47:31
2016-07-16,2897,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2016-07-08,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-23,17:35:12
2017-07-23,2897,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.45,0.0,2017-07-17,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,10:19:54
2018-07-21,2897,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2018-07-13,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-28,10:23:31
2018-11-11,2897,107年,0.0,0.0,2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,300000000.0,9.946099183,10.0,0.0,0.0,2018-10-30,16:56:10
2019-07-20,2897,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-27,17:09:41
2020-08-08,2897,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.40095327,0.0,2020-07-31,2020-08-27,0.0,0.0,0.0,0.0,0.0,2407269301.0,2020-07-08,10:35:23
2020-10-03,2897,　　　年度及　　年第　　季/不適用,0.0,0.0,2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,320000000.0,9.456022712,6.35,0.0,2407269301.0,2020-09-18,16:55:33
2021-08-01,2897,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2021-07-26,2021-08-20,0.0,0.0,0.0,0.0,0.0,2727269301.0,2021-06-30,10:49:07
2022-07-25,2897,110年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2998917,0.0,2022-07-19,2022-08-16,0.0,0.0,0.0,0.0,0.0,2731470301.0,2022-07-04,14:50:19
2023-08-02,2897,111年,0.0,0.0,,0.0,0.0,0.0,0.0,0.38,0.0,2023-07-27,2023-08-23,0.0,0.0,0.0,0.0,0.0,2731470301.0,2023-07-13,16:32:48
2024-07-30,2897,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.44123701,0.0,2024-07-24,2024-08-20,0.0,0.0,0.0,0.0,0.0,2785292138.0,2024-07-09,15:54:04
2024-09-04,2897,不適用,0.0,0.0,2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,250000000.0,6.611423155,12.0,0.0,2796347138.0,2024-08-22,18:16:19
2025-07-16,2897,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2025-07-10,2025-08-06,0.0,0.0,0.0,0.0,0.0,2782418878.0,2025-06-25,16:29:33
2026-07-29,2897,114年,0.0,0.0,,0.0,0.0,0.0,0.0,0.52,0.0,2026-07-23,2026-08-19,0.0,0.0,0.0,0.0,0.0,2782418878.0,2026-07-08,15:56:02
