date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-15,2455,98年,1.49553713,0.99702475,2010-08-09,0.0,0.0,0.0,0.0,0.49851239,0.0,2010-08-09,,17551712.0,0.0,0.0,0.0,9153288.0,0.0,2010-07-23,18:10:31
2011-07-17,2455,99年,1.5,1.0,2011-07-11,0.0,0.0,0.0,0.0,0.5,0.0,2011-07-11,,18465769.0,0.0,0.0,0.0,11079462.0,0.0,2011-06-24,16:32:04
2012-07-31,2455,100年,0.0,1.0,2012-07-25,0.0,0.0,0.0,0.0,2.0,0.0,2012-07-25,,36940142.0,0.0,0.0,0.0,13852552.0,0.0,2012-07-10,17:30:19
2013-07-05,2455,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,1.7,2013-06-27,,33229176.0,0.0,0.0,0.0,12460940.0,0.0,2013-06-13,15:49:45
2014-07-15,2455,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.2,2014-07-09,,33171188.0,0.0,0.0,0.0,12439195.0,0.0,2014-06-24,17:15:40
2015-07-03,2455,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2015-06-25,2015-07-24,33725582.0,0.0,0.0,0.0,12647093.0,0.0,2015-06-09,17:30:55
2016-07-13,2455,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.17648422,0.0,2016-07-07,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,14:54:11
2017-07-09,2455,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.53079561,0.0,2017-07-03,2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,17:42:06
2018-07-15,2455,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2018-07-09,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-15,17:27:46
2019-07-05,2455,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.5,2019-06-27,2019-07-19,0.0,0.0,0.0,0.0,0.0,184905918.0,2019-06-12,17:49:02
2020-07-07,2455,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.50002704,0.0,2020-07-01,2020-07-21,0.0,0.0,0.0,0.0,0.0,184903918.0,2020-06-12,17:42:29
2021-08-21,2455,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.59,0.0,2021-08-13,2021-09-03,0.0,0.0,0.0,0.0,0.0,184905918.0,2021-07-29,16:41:52
2022-06-30,2455,110年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2022-06-23,2022-07-14,0.0,0.0,0.0,0.0,0.0,184905918.0,2022-06-08,16:30:08
2023-07-02,2455,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2023-06-26,2023-07-14,0.0,0.0,0.0,0.0,0.0,184905918.0,2023-06-07,14:40:38
2024-06-30,2455,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2024-06-24,2024-07-12,0.0,0.0,0.0,0.0,0.0,184905918.0,2024-06-04,16:45:46
2025-06-28,2455,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.21761015,0.0,2025-06-20,2025-07-11,0.0,0.0,0.0,0.0,0.0,183893918.0,2025-06-05,15:57:44
2026-07-04,2455,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.62055653,0.0,2026-06-26,2026-07-17,0.0,0.0,0.0,0.0,0.0,186983443.0,2026-06-10,15:16:15
