date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2012-07-05,2313,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2012-06-28,,31363700.0,0.0,0.0,0.0,0.0,0.0,2012-06-12,11:32:04
2013-07-17,2313,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2013-07-11,,31363700.0,0.0,0.0,0.0,0.0,0.0,2013-06-25,10:08:18
2014-07-14,2313,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2014-07-08,,31363700.0,0.0,0.0,0.0,0.0,0.0,2014-06-20,14:45:04
2015-07-14,2313,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2015-07-08,2015-08-06,37636440.0,0.0,0.0,0.0,0.0,0.0,2015-06-12,17:24:29
2016-07-18,2313,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-07-12,2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-21,09:46:58
2017-07-18,2313,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2017-07-12,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,17:33:18
2018-07-16,2313,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2018-07-10,2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-19,18:03:33
2019-07-18,2313,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2019-07-11,2019-08-08,0.0,0.0,0.0,0.0,0.0,1191820589.0,2019-06-18,09:27:56
2020-07-16,2313,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2020-07-09,2020-08-06,0.0,0.0,0.0,0.0,0.0,1191820589.0,2020-05-20,17:37:44
2021-07-16,2313,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2021-07-08,2021-08-06,0.0,0.0,0.0,0.0,0.0,1191820589.0,2021-05-25,16:56:25
2022-04-15,2313,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2022-04-07,2022-06-28,0.0,0.0,0.0,0.0,0.0,1191820589.0,2022-03-16,12:01:19
2023-04-21,2313,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2023-04-13,2023-06-29,0.0,0.0,0.0,0.0,0.0,1191820589.0,2023-03-15,17:10:42
2024-06-09,2313,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2024-06-03,2024-06-27,0.0,0.0,0.0,0.0,0.0,1191820589.0,2024-03-12,11:38:21
2025-06-09,2313,113年,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,2025-06-03,2025-06-27,0.0,0.0,0.0,0.0,0.0,1191820589.0,2025-03-12,16:49:53
2026-06-08,2313,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2026-06-02,2026-06-26,0.0,0.0,0.0,0.0,0.0,1191820589.0,2026-03-10,17:22:39
