date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-25,2606,98年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2010-07-19,,43776363.0,0.0,0.0,0.0,43776363.0,0.0,2010-07-02,14:59:17
2011-07-24,2606,99年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2011-07-18,,43776363.0,0.0,0.0,0.0,43776363.0,0.0,2011-07-04,12:17:51
2012-07-18,2606,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2012-07-12,,26265818.0,0.0,0.0,0.0,26265818.0,0.0,2012-06-28,11:28:37
2013-07-21,2606,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2013-07-15,,21888181.0,0.0,0.0,0.0,21888181.0,0.0,2013-06-28,11:13:21
2014-07-20,2606,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2014-07-14,,17510545.0,0.0,0.0,0.0,17510545.0,0.0,2014-06-26,17:23:24
2015-07-20,2606,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2015-07-14,2015-08-14,19261600.0,0.0,0.0,0.0,19261600.0,0.0,2015-06-30,14:04:49
2016-07-13,2606,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-07-07,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,17:20:56
2017-07-12,2606,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.75,2017-07-06,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,08:50:40
2018-07-08,2606,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2018-07-02,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-13,17:34:45
2019-07-19,2606,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2019-07-11,2019-08-12,0.0,0.0,0.0,0.0,0.0,845055712.0,2019-06-25,11:21:51
2020-07-07,2606,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2020-07-01,2020-07-31,0.0,0.0,0.0,0.0,0.0,845055712.0,2020-06-15,10:49:43
2021-08-04,2606,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2021-07-29,2021-08-27,0.0,0.0,0.0,0.0,0.0,845055712.0,2021-07-14,11:34:39
2022-07-03,2606,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2022-06-27,2022-07-27,0.0,0.0,0.0,0.0,0.0,845055712.0,2022-06-09,16:30:56
2023-07-12,2606,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-07-06,2023-08-04,0.0,0.0,0.0,0.0,0.0,845055712.0,2023-06-16,15:07:29
2024-07-05,2606,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,2024-06-27,2024-07-25,0.0,0.0,0.0,0.0,0.0,845055712.0,2024-06-07,10:34:37
2025-06-24,2606,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.2,0.0,2025-06-18,2025-07-16,0.0,0.0,0.0,0.0,0.0,845055712.0,2025-06-02,16:48:48
