date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-28,3576,99年,0.0,0.0,2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,70000000.0,26.059211554,67.0,0.0,0.0,2010-08-13,16:46:04
2011-05-25,3576,99年,0.5121633919,0.0,2011-05-19,0.0,0.0,0.0,0.0,4.60947075,0.0,2011-05-19,,370341973.0,0.0,0.0,0.0,40000000.0,0.0,2011-05-04,17:57:00
2013-10-07,3576,102年,0.0,0.0,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,130000000.0,16.463952823,23.9,0.0,0.0,2013-09-24,16:54:52
2014-07-19,3576,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.29901284,0.0,2014-07-11,,69820983.0,0.0,0.0,0.0,7000000.0,0.0,2014-06-26,17:26:00
2014-10-19,3576,103年,0.0,0.0,2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,65000000.0,6.571020576,29.0,7000000.0,0.0,2014-10-03,15:53:29
2015-08-08,3576,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20008574,0.0,2015-07-31,2015-08-28,32342982.0,0.0,0.0,0.0,4312398.0,0.0,2015-07-16,17:46:53
2016-03-09,3576,104年,0.0,0.0,2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,160000000.0,14.915603379,21.0,0.0,0.0,2016-02-23,17:24:37
2019-12-10,3576,不適用,0.0,0.0,2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,150000000.0,4.77035428,6.52,0.0,2515536432.0,2019-11-27,16:30:57
2021-10-17,3576,不適用,0.0,0.0,2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,120000000.0,6.366468806,16.6,0.0,1507900265.0,2021-10-01,14:23:40
2023-07-30,3576,111年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0999997,0.0,2023-07-24,2023-08-18,0.0,0.0,0.0,0.0,0.0,1627795375.0,2023-07-07,11:24:41
