date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-08-15,6182,99年,0.3,0.0,2011-08-09,0.0,0.0,0.0,0.0,1.0,0.0,2011-08-09,,40409680.0,0.0,0.0,0.0,8081936.0,0.0,2011-07-22,09:29:48
2012-08-13,6182,100年,0.18,0.0,2012-08-07,0.0,0.0,0.0,0.0,0.02,0.0,2012-08-07,,6371971.0,0.0,0.0,0.0,1274394.0,0.0,2012-07-24,15:27:16
2014-12-21,6182,103年,0.0,0.0,2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,45000000.0,10.63787899,11.0,0.0,0.0,2014-12-09,11:40:40
2016-01-09,6182,104年,0.0,0.0,2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,6.263484025,11.3,0.0,0.0,2015-12-25,10:35:01
2018-05-03,6182,107年,0.0,0.0,2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,4.9906588,39.0,0.0,0.0,2018-04-23,10:54:26
2018-08-29,6182,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3765,0.0,2018-08-23,2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-08,18:16:22
2019-07-19,6182,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2019-07-11,2019-07-31,0.0,0.0,0.0,0.0,0.0,510898436.0,2019-06-26,17:46:39
2020-07-19,6182,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2020-07-13,2020-07-31,0.0,0.0,0.0,0.0,0.0,510898436.0,2020-06-29,11:31:08
2021-08-15,6182,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2021-08-09,2021-08-27,0.0,0.0,0.0,0.0,0.0,510898436.0,2021-07-27,15:06:12
2021-08-29,6182,不適用,0.0,0.0,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,4.5801666,52.0,0.0,510898436.0,2021-08-18,19:58:57
2022-07-25,6182,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.35,0.0,2022-07-19,2022-08-10,0.0,0.0,0.0,0.0,0.0,540933730.0,2022-07-01,18:22:28
2023-07-25,6182,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.49561714,0.0,2023-07-19,2023-08-10,0.0,0.0,0.0,0.0,0.0,541883730.0,2023-07-04,15:41:00
2024-07-29,6182,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.65,0.0,2024-07-23,2024-08-14,0.0,0.0,0.0,0.0,0.0,542743730.0,2024-07-05,14:43:37
2024-09-30,6182,不適用,0.0,0.0,2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,4.422302385,26.5,0.0,542703730.0,2024-09-19,14:36:54
2026-04-24,6182,不適用,0.0,0.0,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,20000000.0,2.7894084,27.8,0.0,573598330.0,2026-04-14,14:16:11
