date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-30,6121,98年,1.0,0.0,2010-07-22,0.0,0.0,0.0,0.0,5.0,0.0,2010-07-22,,273494494.0,0.0,0.0,0.0,29000000.0,0.0,2010-07-06,17:21:35
2011-07-25,6121,99年,1.0,0.0,2011-07-19,0.0,0.0,0.0,0.0,5.5,0.0,2011-07-19,,176158786.0,0.0,0.0,0.0,29000000.0,0.0,2011-07-04,17:41:42
2012-07-29,6121,100年,1.0,0.0,2012-07-23,0.0,0.0,0.0,0.0,6.0,0.0,2012-07-23,,195193681.0,0.0,0.0,0.0,29000000.0,0.0,2012-07-10,19:14:01
2013-07-13,6121,101年,0.0,0.0,,0.0,0.0,0.0,0.0,6.5,0.0,2013-07-05,,174785776.0,0.0,0.0,0.0,29000000.0,0.0,2013-06-20,16:42:39
2014-07-26,6121,102年,0.0,0.0,,0.0,0.0,0.0,0.0,6.8,0.0,2014-07-18,2014-08-28,171239610.0,0.0,0.0,0.0,29000000.0,0.0,2014-07-07,15:34:36
2015-07-20,6121,103年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2015-07-14,2015-08-28,181882815.0,0.0,0.0,0.0,24600000.0,0.0,2015-06-29,18:32:52
2016-07-20,6121,104年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2016-07-14,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-29,09:47:07
2017-07-19,6121,105年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2017-07-13,2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-27,10:54:22
2018-07-18,6121,106年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2018-07-12,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-22,13:55:04
2019-07-22,6121,107年,0.0,0.0,,0.0,0.0,0.0,0.0,11.5,0.0,2019-07-16,2019-08-22,0.0,0.0,0.0,0.0,0.0,184970519.0,2019-07-02,16:16:17
2020-04-03,6121,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,184970519.0,2020-03-10,15:42:04
2020-07-22,6121,108年,0.0,0.0,,0.0,0.0,0.0,0.0,14.5,0.0,2020-07-16,2020-08-19,0.0,0.0,0.0,0.0,0.0,184970519.0,2020-06-29,11:22:44
2021-08-21,6121,109年,0.0,0.0,,0.0,0.0,0.0,0.0,19.1,0.0,2021-08-13,2021-09-03,0.0,0.0,0.0,0.0,0.0,184970519.0,2021-07-22,10:36:25
2022-07-19,6121,110年,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,0.0,2022-07-13,2022-08-18,0.0,0.0,0.0,0.0,0.0,184970519.0,2022-06-22,18:43:33
2022-12-27,6121,111年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,13.1,0.0,2022-12-21,2023-01-18,0.0,0.0,0.0,0.0,0.0,184970519.0,2022-12-05,10:34:46
2023-07-12,6121,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,14.5,0.0,2023-07-06,2023-07-31,0.0,0.0,0.0,0.0,0.0,184970519.0,2023-06-20,18:21:44
2023-12-28,6121,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2023-12-21,2024-01-18,0.0,0.0,0.0,0.0,0.0,184970519.0,2023-12-06,09:33:16
2024-07-10,6121,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,11.7,0.0,2024-07-04,2024-07-31,0.0,0.0,0.0,0.0,0.0,184970519.0,2024-06-20,11:55:40
2024-12-31,6121,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,9.1,0.0,2024-12-25,2025-01-22,0.0,0.0,0.0,0.0,0.0,184970519.0,2024-12-10,16:05:53
2025-07-08,6121,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,11.4,0.0,2025-07-02,2025-07-29,0.0,0.0,0.0,0.0,0.0,184970519.0,2025-06-17,20:02:02
2025-12-23,6121,114年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,9.5,0.0,2025-12-17,2026-01-21,0.0,0.0,0.0,0.0,0.0,184970519.0,2025-12-03,17:38:42
