date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-20,5536,98年,0.500000213,0.0,2010-07-14,0.0,0.0,0.0,0.0,4.5,0.0,2010-07-14,,0.0,0.0,0.0,0.0,6458239.0,0.0,2010-06-29,17:44:07
2011-07-22,5536,99年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2011-07-14,,14070096.0,0.0,0.0,0.0,19247645.0,0.0,2011-06-29,10:55:52
2011-11-03,5536,100年,0.0,0.0,2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4600000.0,8.306084,86.5,19247645.0,0.0,2011-10-21,08:24:19
2012-08-07,5536,100年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2012-08-01,,17231689.0,0.0,0.0,0.0,14428448.0,0.0,2012-07-18,10:17:07
2013-07-14,5536,101年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2013-07-08,,35121907.0,0.0,0.0,0.0,17241664.0,0.0,2013-06-21,16:43:46
2014-07-13,5536,102年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2014-07-07,,21321994.0,0.0,0.0,0.0,10972973.0,0.0,2014-06-20,17:10:55
2015-07-08,5536,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2015-07-02,2015-07-17,3457308.0,0.0,0.0,0.0,1707313.0,0.0,2015-06-16,11:09:42
2016-08-29,5536,104年,0.0,0.0,,0.0,0.0,0.0,0.0,6.00355121,0.0,2016-08-23,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-05,14:50:03
2017-06-20,5536,105年,0.0,0.0,,0.0,0.0,0.0,0.0,8.01425153,0.0,2017-06-14,2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-31,10:42:43
2018-07-03,5536,106年,1.50012728,0.0,2018-06-27,0.0,0.0,0.0,0.0,13.00110289,0.0,2018-06-27,2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-11,14:05:53
2019-07-03,5536,107年,0.0,0.0,,0.0,0.0,0.0,0.0,15.00442912,0.0,2019-06-27,2019-07-17,0.0,0.0,0.0,0.0,0.0,54186742.0,2019-06-11,15:46:18
2020-07-12,5536,108年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2020-07-06,2020-07-24,0.0,0.0,0.0,0.0,0.0,54186742.0,2020-06-16,18:16:32
2020-12-20,5536,不適用,0.0,0.0,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3000000.0,4.152307219,166.0,0.0,54186742.0,2020-12-07,17:27:04
2021-07-11,5536,109年,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2021-07-05,2021-07-23,0.0,0.0,0.0,0.0,0.0,57186742.0,2021-06-18,15:40:40
2022-07-08,5536,110年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2022-06-30,2022-07-22,0.0,0.0,0.0,0.0,0.0,57268618.0,2022-06-15,11:35:29
2023-02-13,5536,111年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.42416199,0.0,2023-02-07,2023-02-24,0.0,0.0,0.0,0.0,0.0,117604331.0,2023-01-11,16:01:47
2023-07-12,5536,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.25700195,0.0,2023-07-06,2023-07-27,0.0,0.0,0.0,0.0,0.0,122682290.0,2023-06-19,16:08:38
2024-01-21,5536,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2024-01-15,2024-02-02,0.0,0.0,0.0,0.0,0.0,124080930.0,2023-12-22,16:42:41
2024-07-12,5536,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2024-07-04,2024-07-26,0.0,0.0,0.0,0.0,0.0,124080930.0,2024-06-17,13:39:01
2025-01-08,5536,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2025-01-02,2025-01-17,0.0,0.0,0.0,0.0,0.0,124080930.0,2024-12-13,10:43:44
2025-07-12,5536,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2025-07-04,2025-07-25,0.0,0.0,0.0,0.0,0.0,124080930.0,2025-06-18,12:05:39
2026-01-21,5536,114年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2026-01-15,2026-02-04,0.0,0.0,0.0,0.0,0.0,124080930.0,2025-12-26,09:41:56
