date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2019-09-09,6715,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2019-09-03,2019-09-27,0.0,0.0,0.0,0.0,0.0,51000000.0,2019-08-16,18:55:36
2020-08-03,6715,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2020-07-28,2020-08-21,0.0,0.0,0.0,0.0,0.0,57000000.0,2020-07-09,16:58:12
2021-08-31,6715,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2021-08-25,2021-09-24,0.0,0.0,0.0,0.0,0.0,57000000.0,2021-08-10,14:49:26
2022-01-31,6715,不適用,0.0,0.0,2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3500000.0,4.605263,95.0,0.0,57000000.0,2022-01-18,15:22:35
2022-07-20,6715,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2022-07-14,2022-08-10,0.0,0.0,0.0,0.0,0.0,60500000.0,2022-06-29,14:51:14
2023-07-24,6715,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.47074854,0.0,2023-07-18,2023-08-16,0.0,0.0,0.0,0.0,0.0,62275520.0,2023-07-03,11:30:08
2024-03-04,6715,不適用,0.0,0.0,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3000000.0,3.591841347,130.0,0.0,62641965.0,2024-02-19,15:53:54
2024-08-13,6715,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3030185,0.0,2024-08-07,2024-09-05,0.0,0.0,0.0,0.0,0.0,66371105.0,2024-07-23,10:33:32
2025-08-06,6715,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.91952347,0.0,2025-07-31,2025-08-29,0.0,0.0,0.0,0.0,0.0,66040505.0,2025-07-16,11:39:57
2026-07-08,6715,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.94310429,0.0,2026-07-02,2026-07-31,0.0,0.0,0.0,0.0,0.0,67974226.0,2026-06-16,15:20:41
2026-08-04,6715,不適用,0.0,0.0,2026-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6000000.0,7.0615,310.0,0.0,67974226.0,2026-07-22,16:45:30
