date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-31,2426,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.315997,0.0,2010-07-23,,10611795.0,0.0,0.0,0.0,3000000.0,0.0,2010-07-07,17:08:48
2011-07-16,2426,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2011-07-08,,15487781.0,0.0,0.0,0.0,4287000.0,0.0,2011-06-22,18:06:25
2012-08-19,2426,100年,0.0,0.5073784249,2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-27,10:30:50
2015-01-29,2426,103年,0.0,0.0,2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,40000000.0,13.563239166,11.5,7884459.0,0.0,2015-01-15,15:28:20
2015-07-21,2426,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.9,0.0,2015-07-15,2015-07-31,34539957.0,0.0,0.0,0.0,7884459.0,0.0,2015-06-30,15:05:21
2016-08-08,2426,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.02369989,0.0,2016-08-02,2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-18,11:14:31
2017-07-24,2426,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.72393002,0.16858644,2017-07-18,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,16:42:04
2018-07-22,2426,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.57999717,0.11999999,2018-07-16,2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-29,10:44:42
2019-07-23,2426,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2019-07-17,2019-08-09,0.0,0.0,0.0,0.0,0.0,300622252.0,2019-07-02,17:41:51
2020-07-03,2426,108年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,0.30267413,0.0,2020-06-23,2020-07-16,0.0,0.0,0.0,0.0,0.0,297966252.0,2020-06-08,15:37:47
2021-07-22,2426,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,0.75,0.0,2021-07-15,2021-08-05,0.0,0.0,0.0,0.0,0.0,300622252.0,2021-06-30,16:30:55
2022-08-24,2426,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2022-08-18,2022-09-07,0.0,0.0,0.0,0.0,0.0,300622252.0,2022-08-03,17:44:30
2024-09-01,2426,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2024-08-26,2024-09-13,0.0,0.0,0.0,0.0,0.0,300622252.0,2024-08-12,14:56:31
2025-06-02,2426,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,2025-05-27,2025-06-17,0.0,0.0,0.0,0.0,0.0,300622252.0,2025-05-07,17:10:02
2026-05-31,2426,114年,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,2026-05-25,2026-06-16,0.0,0.0,0.0,0.0,0.0,300622252.0,2026-05-05,09:31:57
