date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-07-11,2722,99年,1.0,0.0,2011-07-05,0.0,0.0,0.0,0.0,0.5,0.0,2011-07-05,,960812.0,0.0,0.0,0.0,0.0,0.0,2011-06-22,09:45:11
2012-06-25,2722,100年,0.5,0.0,2012-06-19,0.0,0.0,0.0,0.0,0.7,0.0,2012-06-19,,934012.0,0.0,0.0,0.0,0.0,0.0,2012-06-05,11:05:24
2013-07-31,2722,101年,0.5,0.0,2013-07-25,0.0,0.0,0.0,0.0,0.7,0.0,2013-07-25,,980712.0,0.0,0.0,0.0,0.0,0.0,2013-07-15,16:37:30
2014-06-24,2722,102年,0.5,0.0,2014-06-18,0.0,0.0,0.0,0.0,0.7,0.0,2014-06-18,,1029748.0,0.0,0.0,0.0,0.0,0.0,2014-06-03,11:11:41
2015-06-30,2722,103年,0.7,0.0,2015-06-24,0.0,0.0,0.0,0.0,0.5,0.0,2015-06-24,2015-07-15,1081235.0,0.0,0.0,0.0,87500.0,0.0,2015-06-08,18:06:44
2016-06-30,2722,104年,0.7,0.0,2016-06-23,0.0,0.0,0.0,0.0,0.5,0.0,2016-06-23,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-08,14:58:12
2017-06-30,2722,105年,0.5,0.0,2017-06-22,0.0,0.0,0.0,0.0,0.5,0.0,2017-06-22,2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-01,08:07:29
2018-06-30,2722,106年,0.4,0.0,2018-06-22,0.0,0.0,0.0,0.0,0.4,0.0,2018-06-22,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-05,09:37:18
2019-06-30,2722,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2019-06-24,2019-07-17,0.0,0.0,0.0,0.0,0.0,111522961.0,2019-06-10,16:09:19
2020-06-30,2722,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2020-06-23,2020-07-17,0.0,0.0,0.0,0.0,0.0,111522961.0,2020-06-05,09:17:29
2021-06-11,2722,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2021-06-03,2021-07-08,0.0,0.0,0.0,0.0,0.0,111522961.0,2021-05-18,09:56:57
2022-06-30,2722,110年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2022-06-23,2022-07-20,0.0,0.0,0.0,0.0,0.0,111522961.0,2022-06-08,16:27:06
2023-07-07,2722,111年,0.6,0.0,2023-06-29,0.0,0.0,0.0,0.0,0.6,0.0,2023-06-29,2023-08-16,0.0,0.0,0.0,0.0,0.0,111522961.0,2023-06-08,17:11:27
2024-07-22,2722,112年,0.25,0.0,2024-07-16,0.0,0.0,0.0,0.0,0.25,0.0,2024-07-16,2024-08-20,0.0,0.0,0.0,0.0,0.0,118214338.0,2024-06-28,16:00:01
2024-10-08,2722,不適用,0.0,0.0,2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,22000000.0,13.617266152,30.0,0.0,121169696.0,2024-09-25,14:22:04
2025-07-23,2722,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.15,2025-07-17,2025-08-05,0.0,0.0,0.0,0.0,0.0,143169696.0,2025-06-27,17:00:10
