date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2014-07-30,8341,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2014-07-24,2014-08-15,23761939.0,0.0,0.0,0.0,9504776.0,0.0,2014-07-15,10:04:57
2015-07-15,8341,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2015-07-09,2015-07-31,27378343.0,0.0,0.0,0.0,5475669.0,0.0,2015-06-24,10:50:10
2016-07-13,8341,104年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2016-07-07,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,10:08:26
2017-07-17,8341,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2017-07-11,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,10:02:39
2018-07-02,8341,106年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2018-06-26,2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-01,16:39:18
2019-07-09,8341,107年,0.0,0.0,,0.0,0.0,0.0,0.0,6.5,0.0,2019-07-03,2019-07-26,0.0,0.0,0.0,0.0,0.0,111500000.0,2019-06-14,16:33:20
2020-07-07,8341,108年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2020-07-01,2020-07-17,0.0,0.0,0.0,0.0,0.0,111500000.0,2020-06-12,15:41:19
2021-07-11,8341,109年,0.0,0.0,,0.0,0.0,0.0,0.0,8.2,0.0,2021-07-05,2021-07-22,0.0,0.0,0.0,0.0,0.0,111500000.0,2021-06-11,16:11:59
2022-06-24,8341,110年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2022-06-16,2022-07-21,0.0,0.0,0.0,0.0,0.0,111500000.0,2022-05-31,17:22:01
2022-08-29,8341,不適用,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,111500000.0,2022-08-05,17:40:30
2023-06-20,8341,111年,0.0,0.0,2023-06-14,0.0,0.0,0.0,0.0,7.5,0.0,2023-06-14,2023-06-29,0.0,18500000.0,12.44394,120.0,0.0,111500000.0,2023-06-07,15:14:18
2024-07-06,8341,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,1.0,2024-06-28,2024-07-29,0.0,0.0,0.0,0.0,0.0,130000000.0,2024-06-13,14:19:14
2025-07-01,8341,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2025-06-25,2025-07-25,0.0,0.0,0.0,0.0,0.0,130000000.0,2025-06-10,12:09:15
