date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-19,3026,98年,0.0,0.0,2010-07-13,0.0,0.0,0.0,0.0,3.0,0.0,2010-07-13,,119005000.0,33000000.0,9.19,32.5,22313000.0,0.0,2010-06-29,09:46:41
2011-08-16,3026,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.30621,0.0,2011-08-10,,117000000.0,0.0,0.0,0.0,22000000.0,0.0,2011-07-27,17:35:21
2012-08-14,3026,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2012-08-08,,105693000.0,0.0,0.0,0.0,19818000.0,0.0,2012-07-23,17:22:41
2013-08-13,3026,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.5,2013-08-07,,91881000.0,0.0,0.0,0.0,17228000.0,0.0,2013-07-24,10:05:49
2014-08-12,3026,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2014-08-06,2014-09-12,99956000.0,0.0,0.0,0.0,18742000.0,0.0,2014-07-22,09:33:00
2015-08-19,3026,103年,0.0,0.0,,0.0,0.0,0.0,0.0,3.29017,0.0,2015-08-13,2015-09-09,125617000.0,0.0,0.0,0.0,23553000.0,0.0,2015-07-29,09:59:29
2016-08-20,3026,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2016-08-12,2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-28,09:49:47
2017-07-19,3026,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.5,2017-07-13,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-28,14:30:14
2018-07-18,3026,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.3,2018-07-12,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,14:52:26
2019-07-17,3026,107年,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,2019-07-11,2019-08-09,0.0,0.0,0.0,0.0,0.0,157990779.0,2019-06-20,16:28:46
2020-07-22,3026,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,2.0,2020-07-16,2020-08-12,0.0,0.0,0.0,0.0,0.0,157990779.0,2020-07-01,10:40:18
2021-07-28,3026,109年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2021-07-22,2021-08-18,0.0,0.0,0.0,0.0,0.0,157990779.0,2021-07-05,16:02:49
2022-07-24,3026,110年,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,2022-07-18,2022-08-12,0.0,0.0,0.0,0.0,0.0,157990779.0,2022-06-28,15:25:59
2023-07-27,3026,111年,0.5,0.0,2023-07-20,0.0,0.0,0.0,0.0,5.0,0.0,2023-07-20,2023-08-25,0.0,0.0,0.0,0.0,0.0,157990779.0,2023-07-04,11:42:28
2024-06-30,3026,112年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2024-06-24,2024-07-19,0.0,0.0,0.0,0.0,0.0,165890318.0,2024-06-06,09:59:39
2025-06-29,3026,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2025-06-23,2025-07-18,0.0,0.0,0.0,0.0,0.0,165890318.0,2025-06-03,17:13:40
2026-06-28,3026,114年,0.0,0.0,,0.0,0.0,0.0,0.0,5.8,0.0,2026-06-22,2026-07-17,0.0,0.0,0.0,0.0,0.0,165890318.0,2026-05-28,15:00:19
