date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-07,1711,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2010-07-01,,15907573.0,0.0,0.0,0.0,6363029.0,0.0,2010-06-15,15:52:33
2011-07-18,1711,99年,1.0,0.0,2011-07-12,0.0,0.0,0.0,0.0,0.6,0.0,2011-07-12,,36112494.0,0.0,0.0,0.0,14444997.0,0.0,2011-06-24,18:25:55
2012-07-08,1711,100年,0.5,0.0,2012-07-02,0.0,0.0,0.0,0.0,0.5,0.0,2012-07-02,,23025355.0,0.0,0.0,0.0,9210142.0,0.0,2012-06-14,17:41:52
2013-07-21,1711,101年,0.5,0.0,2013-07-15,0.0,0.0,0.0,0.0,0.5,0.0,2013-07-15,,25121032.0,0.0,0.0,0.0,10048412.0,0.0,2013-06-28,17:51:52
2014-08-10,1711,102年,0.5,0.0,2014-08-04,0.0,0.0,0.0,0.0,0.5,0.0,2014-08-04,2014-09-05,29408014.0,0.0,0.0,0.0,11763206.0,0.0,2014-07-14,17:47:47
2015-08-02,1711,103年,0.5,0.0,2015-07-27,0.0,0.0,0.0,0.0,0.5,0.0,2015-07-27,2015-08-31,28921701.0,0.0,0.0,0.0,11568680.0,0.0,2015-07-09,17:48:35
2016-07-31,1711,104年,0.5,0.0,2016-07-25,0.0,0.0,0.0,0.0,0.5,0.0,2016-07-25,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-06,16:06:44
2017-07-05,1711,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2017-06-29,2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-14,10:22:26
2018-07-11,1711,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2018-07-05,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-19,17:09:22
2019-06-30,1711,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2019-06-24,2019-07-17,0.0,0.0,0.0,0.0,0.0,547752226.0,2019-06-05,14:37:41
2020-06-23,1711,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2020-06-17,2020-07-15,0.0,0.0,0.0,0.0,0.0,547752226.0,2020-05-28,17:41:00
2021-06-22,1711,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2021-06-16,2021-07-14,0.0,0.0,0.0,0.0,0.0,547752226.0,2021-05-25,09:35:06
2022-06-22,1711,110年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2022-06-16,2022-07-14,0.0,0.0,0.0,0.0,0.0,547752226.0,2022-05-30,09:22:10
2023-06-21,1711,111年,0.0,0.0,,0.0,0.0,0.0,0.0,0.35,0.0,2023-06-15,2023-07-13,0.0,0.0,0.0,0.0,0.0,547752226.0,2023-05-29,11:00:16
2024-06-28,1711,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.15,0.0,2024-06-20,2024-07-18,0.0,0.0,0.0,0.0,0.0,547752226.0,2024-06-03,14:41:47
2025-06-27,1711,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2025-06-19,2025-07-18,0.0,0.0,0.0,0.0,0.0,547752226.0,2025-06-02,11:25:42
