date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2015-09-07,6531,103年,8.9719928975,0.0,2015-09-01,0.0,0.0,0.0,0.0,5.98132859,0.0,2015-09-01,2015-10-15,25000000.0,0.0,0.0,0.0,500000.0,0.0,2015-08-14,18:26:32
2016-08-22,6531,104年,0.0,0.0,,0.0,0.0,0.0,0.0,4.48724545,0.0,2016-08-16,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-01,17:51:34
2017-08-30,6531,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99643847,0.0,2017-08-24,2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-10,09:56:45
2018-09-02,6531,106年,0.49712351,0.0,2018-08-27,0.0,0.0,0.0,0.0,1.49137055,0.0,2018-08-27,2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-09,09:02:04
2019-09-01,6531,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.51023481,0.0,2019-08-26,2019-09-18,0.0,0.0,0.0,0.0,0.0,73572423.0,2019-08-12,10:20:40
2020-08-17,6531,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.99742797,0.0,2020-08-11,2020-08-31,0.0,0.0,0.0,0.0,0.0,73871623.0,2020-07-27,16:39:49
2021-08-22,6531,109年,0.0,0.0,,0.0,0.0,0.0,0.0,4.99946006,0.0,2021-08-16,2021-09-03,0.0,0.0,0.0,0.0,0.0,74082623.0,2021-07-30,16:02:53
2022-06-27,6531,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.99628435,0.0,2022-06-21,2022-07-08,0.0,0.0,0.0,0.0,0.0,161479246.0,2022-06-06,16:55:37
2023-06-26,6531,111年,0.0,0.0,,0.0,0.0,0.0,0.0,6.99660505,0.0,2023-06-20,2023-07-07,0.0,0.0,0.0,0.0,0.0,161858246.0,2023-06-06,11:57:03
2024-06-26,6531,112年,0.0,0.0,,0.0,0.0,0.0,0.0,6.99765854,0.0,2024-06-20,2024-07-11,0.0,0.0,0.0,0.0,0.0,162212425.0,2024-06-04,17:01:52
2025-06-24,6531,113年,0.0,0.0,,0.0,0.0,0.0,0.0,6.99364526,0.0,2025-06-18,2025-07-11,0.0,0.0,0.0,0.0,0.0,162601845.0,2025-06-03,16:08:39
