date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-04,1773,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2010-06-28,,3550532.0,0.0,0.0,0.0,17752659.0,0.0,2010-06-09,15:24:53
2011-07-16,1773,99年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2011-07-08,,5680851.0,0.0,0.0,0.0,28404255.0,0.0,2011-06-24,08:22:14
2012-07-06,1773,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2012-06-28,,3692553.0,0.0,0.0,0.0,18462766.0,0.0,2012-06-21,14:47:01
2013-07-02,1773,101年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2013-06-26,,4260638.0,0.0,0.0,0.0,21303192.0,0.0,2013-06-11,17:59:36
2014-07-30,1773,102年,1.2359,0.0,2014-07-24,0.0,0.0,0.0,0.0,2.0,0.0,2014-07-24,2014-08-21,4595745.0,0.0,0.0,0.0,22978723.0,0.0,2014-07-10,14:50:56
2015-06-17,1773,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2015-06-11,2015-07-10,4148936.0,0.0,0.0,0.0,20744681.0,0.0,2015-05-29,15:57:04
2016-06-08,1773,104年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2016-06-02,2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-18,17:48:43
2017-06-28,1773,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2017-06-22,2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-08,08:59:21
2018-06-15,1773,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.6,0.0,2018-06-07,2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-23,17:09:23
2019-06-19,1773,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2019-06-13,2019-07-10,0.0,0.0,0.0,0.0,0.0,150000000.0,2019-05-23,16:46:50
2020-07-14,1773,108年,2.0,0.0,2020-07-08,0.0,0.0,0.0,0.0,2.2,0.0,2020-07-08,2020-08-05,0.0,0.0,0.0,0.0,0.0,150000000.0,2020-06-17,09:23:53
2021-08-21,1773,109年,1.11111111,0.0,2021-08-13,0.0,0.0,0.0,0.0,3.48888889,0.0,2021-08-13,2021-09-17,0.0,0.0,0.0,0.0,0.0,180000000.0,2021-07-29,10:33:04
2022-07-05,1773,110年,2.5,0.0,2022-06-29,0.0,0.0,0.0,0.0,3.0,0.0,2022-06-29,2022-07-29,0.0,0.0,0.0,0.0,0.0,200000000.0,2022-06-14,16:33:19
2023-07-10,1773,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,2023-07-04,2023-07-28,0.0,0.0,0.0,0.0,0.0,250000000.0,2023-06-15,09:00:50
2024-06-21,1773,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.2,0.0,2024-06-13,2024-07-12,0.0,0.0,0.0,0.0,0.0,250000000.0,2024-05-23,09:58:24
2025-06-21,1773,113年,2.0,0.0,2025-06-13,0.0,0.0,0.0,0.0,2.5,0.0,2025-06-13,2025-07-18,0.0,0.0,0.0,0.0,0.0,250000000.0,2025-05-28,14:37:24
