date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-26,9933,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.36795243,0.0,2010-08-19,,99288039.0,0.0,0.0,0.0,10000000.0,0.0,2010-08-04,15:04:42
2011-08-03,9933,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.42243883,0.0,2011-07-28,,94493222.0,0.0,0.0,0.0,10000000.0,0.0,2011-07-13,15:35:20
2012-08-04,9933,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.76449027,0.0,2012-07-27,,141906898.0,0.0,0.0,0.0,10000000.0,0.0,2012-07-12,11:52:16
2013-08-04,9933,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8354347,0.0,2013-07-29,,132406496.0,0.0,0.0,0.0,15000000.0,0.0,2013-07-12,14:16:14
2014-08-04,9933,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9884628,0.0,2014-07-29,2014-08-22,92722185.0,0.0,0.0,0.0,15000000.0,0.0,2014-07-14,15:00:28
2015-08-03,9933,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2334469,0.0,2015-07-28,2015-08-21,51092053.0,0.0,0.0,0.0,15000000.0,0.0,2015-07-13,17:52:30
2016-08-01,9933,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.39601453,0.0,2016-07-26,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-11,10:30:46
2017-08-01,9933,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2017-07-26,2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-12,08:56:17
2018-08-01,9933,106年,0.0,0.0,,0.0,0.0,0.0,0.0,3.23370427,0.0,2018-07-26,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-10,11:36:23
2019-08-01,9933,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.25492921,0.0,2019-07-25,2019-08-23,0.0,0.0,0.0,0.0,0.0,763310001.0,2019-07-10,15:00:25
2020-08-01,9933,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.23982889,0.76013703,2020-07-24,2020-08-21,0.0,0.0,0.0,0.0,0.0,763332551.0,2020-07-09,18:04:50
2021-08-28,9933,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.86600307,1.13269097,2021-08-20,2021-09-17,0.0,0.0,0.0,0.0,0.0,763858674.0,2021-08-05,11:24:20
2022-07-09,9933,110年,0.0,0.0,,0.0,0.0,0.0,0.0,2.26028082,0.0,2022-07-01,2022-07-29,0.0,0.0,0.0,0.0,0.0,785777524.0,2022-06-16,11:36:32
2023-07-12,9933,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8960005,0.0,2023-07-06,2023-07-26,0.0,0.0,0.0,0.0,0.0,801938665.0,2023-06-20,16:40:43
2024-07-20,9933,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.04862745,0.0,2024-07-12,2024-08-07,0.0,0.0,0.0,0.0,0.0,810424479.0,2024-06-27,15:10:06
2025-08-23,9933,113年,1.00188285,0.0,2025-08-15,0.0,0.0,0.0,0.0,1.00188286,0.0,2025-08-15,2025-09-17,0.0,0.0,0.0,0.0,0.0,811199722.0,2025-08-01,10:27:26
