date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-18,2027,98年,0.0,1.0,2010-08-12,0.0,0.0,0.0,0.0,0.30883179,0.0,2010-08-12,,0.0,0.0,0.0,0.0,2574432.0,0.0,2010-07-28,17:24:55
2010-11-09,2027,99年,0.0,0.0,2010-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,60000000.0,7.708115759,17.0,2574432.0,0.0,2010-10-27,09:16:01
2011-07-30,2027,99年,0.0,1.0,2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-07-06,18:16:44
2012-07-08,2027,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.81999999,0.37999999,2012-07-02,,17802164.0,0.0,0.0,0.0,8901082.0,0.0,2012-06-15,17:12:29
2013-08-07,2027,101年,0.0,1.0,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.19999999,2013-08-01,,0.0,0.0,0.0,0.0,0.0,0.0,2013-07-18,10:21:36
2014-07-13,2027,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,2014-07-07,,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-23,14:05:10
2015-08-15,2027,103年,0.40981698,0.0,2015-08-07,0.0,0.0,0.0,0.0,0.61472546,0.0,2015-08-07,2015-09-11,24411425.0,0.0,0.0,0.0,12205712.0,0.0,2015-07-23,17:05:07
2016-08-03,2027,104年,0.30000901,0.0,2016-07-28,0.0,0.0,0.0,0.0,0.0,0.50001502,2016-07-28,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-12,17:34:49
2017-08-01,2027,105年,0.29851361,0.0,2017-07-26,0.0,0.0,0.0,0.0,0.49752268,0.0,2017-07-26,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-11,16:36:02
2017-11-05,2027,106年,0.0,0.0,2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,90000000.0,7.88595647,18.0,0.0,0.0,2017-10-23,11:57:33
2018-09-01,2027,106年,0.4,0.0,2018-08-24,0.0,0.0,0.0,0.0,0.55,0.25,2018-08-24,2018-09-27,0.0,250000000.0,19.82130228,42.0,0.0,0.0,2018-08-17,14:14:16
2019-08-20,2027,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2019-08-14,2019-09-04,0.0,0.0,0.0,0.0,0.0,1233790052.0,2019-07-05,17:46:13
2020-07-21,2027,108年,0.2,0.0,2020-07-15,0.0,0.0,0.0,0.0,0.85,0.15,2020-07-15,2020-08-19,0.0,0.0,0.0,0.0,0.0,1233790052.0,2020-07-01,15:19:15
2020-09-19,2027,　　　年度及　　年第　　季/不適用,0.0,0.0,2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,400000000.0,23.838549078,18.0,0.0,1258465853.0,2020-09-03,17:59:35
2021-08-15,2027,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,2021-08-09,2021-09-09,0.0,0.0,0.0,0.0,0.0,1658465853.0,2021-07-23,16:24:23
2021-09-13,2027,不適用,0.0,0.0,2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,350000000.0,15.827880901,43.0,0.0,1658465853.0,2021-08-31,15:58:52
2022-07-26,2027,110年,0.1,0.0,2022-07-20,0.0,0.0,0.0,0.0,1.8,0.0,2022-07-20,2022-08-25,0.0,0.0,0.0,0.0,0.0,2008465853.0,2022-07-06,10:47:59
2023-08-05,2027,111年,2.0,0.0,2023-07-28,0.0,0.0,0.0,0.0,2.4,0.0,2023-07-28,2023-09-04,0.0,0.0,0.0,0.0,0.0,2028550512.0,2023-07-12,17:24:27
2024-08-11,2027,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2024-08-05,2024-09-04,0.0,0.0,0.0,0.0,0.0,2434260615.0,2024-07-16,17:32:47
2025-07-19,2027,113年,0.0,0.0,2025-07-11,0.0,0.0,0.0,0.0,1.1,0.0,2025-07-11,2025-08-14,0.0,150000000.0,4.621526524,31.0,0.0,2434260615.0,2025-07-04,15:02:08
