date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-04,6213,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2010-07-29,,72261649.0,0.0,0.0,0.0,14452330.0,0.0,2010-07-13,15:24:25
2011-08-17,6213,99年,0.50897,0.0,2011-08-11,2014843.0,20148430.0,12.44,0.00722999,2.03588,0.0,2011-08-11,,0.0,0.0,0.0,0.0,24792130.0,0.0,2011-07-27,14:51:34
2012-08-05,6213,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2012-07-30,,65497503.0,0.0,0.0,0.0,21702497.0,0.0,2012-07-16,09:41:11
2012-08-14,6213,100年,1.0,0.0,2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,,65497503.0,0.0,0.0,0.0,21702497.0,0.0,2012-07-24,17:26:59
2013-07-07,6213,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2013-07-01,,48141529.0,0.0,0.0,0.0,19256611.0,0.0,2013-06-14,17:51:01
2014-08-23,6213,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2014-08-15,2014-09-16,30653017.0,0.0,0.0,0.0,14952691.0,0.0,2014-08-01,11:42:25
2015-07-24,6213,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.21917195,0.0,2015-07-16,2015-08-14,23835060.0,0.0,0.0,0.0,9534024.0,0.0,2015-07-01,17:18:21
2016-07-09,6213,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2016-07-01,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-16,11:25:58
2017-07-09,6213,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2017-07-03,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16,15:28:12
2018-07-18,6213,106年,0.0,0.0,,0.0,0.0,0.0,0.0,3.1,0.0,2018-07-12,2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-21,17:44:51
2019-07-16,6213,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2019-07-10,2019-08-09,0.0,0.0,0.0,0.0,0.0,302957218.0,2019-06-18,09:47:32
2020-02-19,6213,不適用,0.0,0.0,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,7.921910611,110.0,0.0,302957218.0,2020-02-06,18:11:17
2020-07-12,6213,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2020-07-06,2020-08-07,0.0,0.0,0.0,0.0,0.0,332957218.0,2020-06-16,16:15:27
2021-07-25,6213,109年,0.0,0.0,2021-07-19,0.0,0.0,0.0,0.0,5.0,0.0,2021-07-19,2021-08-06,0.0,50000000.0,12.013555447,130.0,0.0,332957218.0,2021-07-12,16:14:48
2022-07-06,6213,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2022-06-30,2022-08-04,0.0,0.0,0.0,0.0,0.0,382957218.0,2022-06-14,16:12:39
2023-07-16,6213,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-07-10,2023-08-07,0.0,0.0,0.0,0.0,0.0,362957218.0,2023-05-30,17:04:29
2024-07-19,6213,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2024-07-11,2024-08-07,0.0,0.0,0.0,0.0,0.0,362957218.0,2024-06-26,17:23:08
2025-07-09,6213,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2025-07-03,2025-08-08,0.0,0.0,0.0,0.0,0.0,362957218.0,2025-06-18,17:00:39
2026-07-10,6213,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99892738,0.0,2026-07-02,2026-08-07,0.0,0.0,0.0,0.0,0.0,363597218.0,2026-06-15,17:09:46
