date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2012-09-09,3481,101年,0.0,0.0,2012-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,600000000.0,6.563679,9.0,0.0,0.0,2012-08-27,17:32:00
2014-07-22,3481,102年,0.0,0.0,2014-07-16,0.0,0.0,0.0,0.0,0.00999968,0.13999562,2014-07-16,2014-08-12,343921549.0,850000000.0,7.513906,12.5,90587.0,0.0,2014-07-09,15:36:30
2015-07-15,3481,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.70002017,0.0,2015-07-09,2015-08-12,1436186891.0,0.0,0.0,0.0,6954142.0,0.0,2015-06-24,17:49:57
2016-07-17,3481,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.19999922,0.0,2016-07-11,2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-27,10:03:54
2017-07-17,3481,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.09999972,0.0,2017-07-11,2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-27,09:31:53
2018-07-17,3481,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2018-07-11,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,16:39:35
2019-07-20,3481,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.06,0.0,2019-07-12,2019-08-15,0.0,0.0,0.0,0.0,0.0,9952071977.0,2019-06-25,17:48:57
2020-07-25,3481,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,2020-07-17,2020-08-14,0.0,0.0,0.0,0.0,0.0,9631071977.0,2020-07-03,14:14:30
2021-08-02,3481,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.29912851,0.0997095,2021-07-27,2021-08-24,0.0,0.0,0.0,0.0,0.0,10501407857.0,2021-07-12,17:15:38
2022-07-17,3481,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.05499542,0.0,2022-07-11,2022-08-10,0.0,0.0,0.0,0.0,0.0,10509620051.0,2022-06-24,18:24:50
2025-05-28,3481,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.75,0.25,2025-05-22,2025-06-19,0.0,0.0,0.0,0.0,0.0,7985125137.0,2025-05-08,08:55:11
2026-06-17,3481,114年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.5,2026-06-11,2026-07-10,0.0,0.0,0.0,0.0,0.0,7985125137.0,2026-05-27,17:13:17
