date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-14,6239,98年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2010-07-08,,719668932.0,0.0,0.0,0.0,71966893.0,0.0,2010-06-23,14:54:50
2011-08-01,6239,99年,1.0,0.0,2011-07-26,0.0,0.0,0.0,0.0,4.0,0.0,2011-07-26,,1044151151.0,0.0,0.0,0.0,104415115.0,0.0,2011-07-08,15:56:29
2012-08-07,6239,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.05133821,0.0,2012-08-01,,320054173.0,0.0,0.0,0.0,64010834.0,0.0,2012-07-17,16:17:32
2013-08-09,6239,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,2013-08-01,,231558565.0,0.0,0.0,0.0,46311713.0,0.0,2013-07-16,17:29:04
2014-08-05,6239,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2014-07-30,2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-09,17:29:13
2015-08-03,6239,103年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2015-07-28,2015-09-01,218667700.0,0.0,0.0,0.0,43733540.0,0.0,2015-07-13,16:29:30
2016-07-02,6239,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,1.0,2016-06-24,2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-08,17:27:59
2017-08-07,6239,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.28,0.72,2017-08-01,2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,15:26:16
2018-08-06,6239,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2018-07-31,2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-13,17:31:53
2019-08-08,6239,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.0,2019-08-01,2019-09-05,0.0,0.0,0.0,0.0,0.0,779146634.0,2019-07-16,17:01:09
2020-08-06,6239,108年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2020-07-30,2020-09-04,0.0,0.0,0.0,0.0,0.0,779146634.0,2020-07-10,09:35:14
2021-08-07,6239,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2021-07-30,2021-09-03,0.0,0.0,0.0,0.0,0.0,779146634.0,2021-07-15,20:21:41
2022-08-06,6239,110年,0.0,0.0,,0.0,0.0,0.0,0.0,6.8,0.0,2022-07-29,2022-09-05,0.0,0.0,0.0,0.0,0.0,759146634.0,2022-07-14,15:14:29
2023-08-07,6239,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2023-08-01,2023-09-05,0.0,0.0,0.0,0.0,0.0,759146634.0,2023-07-17,17:46:47
2024-08-07,6239,112年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2024-08-01,2024-09-05,0.0,0.0,0.0,0.0,0.0,759146634.0,2024-07-17,15:09:14
2025-08-06,6239,113年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2025-07-31,2025-09-05,0.0,0.0,0.0,0.0,0.0,759146634.0,2025-07-15,16:42:21
2026-08-06,6239,114年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2026-07-30,2026-09-04,0.0,0.0,0.0,0.0,0.0,759146634.0,2026-07-09,10:29:29
