date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-07-17,3105,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.82446817,0.0,2011-07-11,,58100000.0,0.0,0.0,0.0,17400000.0,0.0,2011-06-24,16:02:38
2012-07-29,3105,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.79986939,0.0,2012-07-23,,92900000.0,0.0,0.0,0.0,27800000.0,0.0,2012-07-10,11:00:40
2013-08-20,3105,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4990762,0.0,2013-08-14,,167000000.0,0.0,0.0,0.0,50100000.0,0.0,2013-08-01,14:56:07
2014-08-02,3105,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.49682073,0.0,2014-07-25,2014-08-25,166400000.0,0.0,0.0,0.0,49900000.0,0.0,2014-07-10,17:23:02
2015-07-07,3105,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.199801,0.0,2015-07-01,2015-07-21,176700000.0,0.0,0.0,0.0,53000000.0,0.0,2015-06-16,11:18:20
2016-07-17,3105,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.50852273,0.0,2016-07-11,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-29,16:42:04
2017-07-15,3105,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2017-07-07,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,14:28:53
2018-07-09,3105,106年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2018-07-03,2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-19,11:45:50
2019-07-07,3105,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.99691078,0.0,2019-07-01,2019-07-19,0.0,0.0,0.0,0.0,0.0,424056384.0,2019-06-17,16:11:35
2020-07-07,3105,108年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2020-07-01,2020-07-22,0.0,0.0,0.0,0.0,0.0,424056384.0,2020-06-15,09:57:13
2021-07-13,3105,109年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2021-07-07,2021-07-30,0.0,0.0,0.0,0.0,0.0,424041384.0,2021-06-22,15:03:06
2022-07-13,3105,110年,0.0,0.0,,0.0,0.0,0.0,0.0,8.00067934,0.0,2022-07-07,2022-07-29,0.0,0.0,0.0,0.0,0.0,423940384.0,2022-06-23,15:11:30
2023-07-10,3105,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2023-07-04,2023-07-28,0.0,0.0,0.0,0.0,0.0,423940384.0,2023-06-15,21:02:10
2025-06-21,3105,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2025-06-13,2025-07-11,0.0,0.0,0.0,0.0,0.0,423940384.0,2025-06-03,18:20:17
2026-06-19,3105,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2026-06-11,2026-07-10,0.0,0.0,0.0,0.0,0.0,423940384.0,2026-05-26,18:20:08
