date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-06,2204,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2010-07-29,,38686931.0,0.0,0.0,0.0,3868693.0,0.0,2010-07-14,14:45:33
2011-07-18,2204,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2011-07-12,,129867153.0,0.0,0.0,0.0,12986715.0,0.0,2011-06-27,18:04:58
2012-07-18,2204,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2012-07-12,,22777699.0,0.0,0.0,0.0,13703270.0,0.0,2012-06-27,10:43:05
2013-07-18,2204,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.9,0.0,2013-07-11,,1940795.0,0.0,0.0,0.0,9703976.0,0.0,2013-06-26,11:31:06
2014-07-23,2204,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2014-07-17,2014-08-20,16680003.0,0.0,0.0,0.0,11393450.0,0.0,2014-07-02,11:15:33
2015-07-28,2204,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.15,0.0,2015-07-22,2015-08-26,12875782.0,0.0,0.0,0.0,11512305.0,0.0,2015-07-06,10:19:38
2016-07-29,2204,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2016-07-21,2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01,15:08:45
2017-07-28,2204,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2017-07-20,2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,10:12:16
2018-07-27,2204,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2018-07-19,2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-29,14:42:49
2019-07-26,2204,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2019-07-18,2019-08-21,0.0,0.0,0.0,0.0,0.0,1384050854.0,2019-07-03,16:40:21
2021-07-30,2204,109年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2021-07-22,2021-08-25,0.0,0.0,0.0,0.0,0.0,553620342.0,2021-07-07,16:32:15
2022-07-29,2204,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2022-07-21,2022-08-26,0.0,0.0,0.0,0.0,0.0,553620342.0,2022-07-06,14:20:34
2023-07-20,2204,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2023-07-13,2023-08-17,0.0,0.0,0.0,0.0,0.0,553620342.0,2023-06-20,16:38:04
2024-07-26,2204,112年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2024-07-18,2024-08-21,0.0,0.0,0.0,0.0,0.0,553620342.0,2024-06-25,10:24:14
2025-07-25,2204,113年,0.0,0.0,,0.0,0.0,0.0,0.0,4.2,0.0,2025-07-17,2025-08-20,0.0,0.0,0.0,0.0,0.0,553620342.0,2025-06-30,14:19:41
2026-07-31,2204,114年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,2026-07-23,2026-08-28,0.0,0.0,0.0,0.0,0.0,553620342.0,2026-07-06,09:19:38
