date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-28,5522,98年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2010-07-22,,86761514.0,0.0,0.0,0.0,13014227.0,0.0,2010-07-07,11:40:21
2011-07-17,5522,99年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2011-07-11,,94725746.0,0.0,0.0,0.0,13261604.0,0.0,2011-06-27,09:33:11
2012-07-17,5522,100年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.0,2012-07-11,,75785501.0,0.0,0.0,0.0,10609970.0,0.0,2012-06-26,16:26:00
2013-07-30,5522,101年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2013-07-24,,55670440.0,0.0,0.0,0.0,27835220.0,0.0,2013-07-09,17:58:55
2013-12-02,5522,102年,0.0,0.0,2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,64000000.0,6.63699,50.0,27835220.0,0.0,2013-11-19,15:38:47
2014-07-30,5522,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2014-07-24,2014-08-14,25838141.0,0.0,0.0,0.0,12919071.0,0.0,2014-07-09,10:43:34
2015-07-22,5522,103年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2015-07-16,2015-08-14,65456625.0,0.0,0.0,0.0,32728313.0,0.0,2015-07-01,16:49:00
2016-08-06,5522,104年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2016-07-29,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-14,15:52:54
2017-08-02,5522,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2017-07-27,2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-12,17:34:46
2018-07-30,5522,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2018-07-24,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-22,17:51:14
2019-07-22,5522,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2019-07-16,2019-08-15,0.0,0.0,0.0,0.0,0.0,806259241.0,2019-06-25,17:22:43
2020-07-29,5522,108年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.61044129,0.0,2020-07-23,2020-08-20,0.0,0.0,0.0,0.0,0.0,781596241.0,2020-07-02,11:59:48
2020-10-27,5522,109年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2020-10-21,2020-11-19,0.0,0.0,0.0,0.0,0.0,781596241.0,2020-09-23,09:04:39
2021-06-23,5522,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2021-06-17,2021-07-16,0.0,0.0,0.0,0.0,0.0,781596241.0,2021-05-12,14:49:51
2021-10-20,5522,110年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2021-10-14,2021-11-18,0.0,0.0,0.0,0.0,0.0,781596241.0,2021-09-24,17:43:03
2022-06-22,5522,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2022-06-16,2022-07-15,0.0,0.0,0.0,0.0,0.0,781596241.0,2022-04-12,14:39:15
2022-10-24,5522,111年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2022-10-18,2022-11-17,0.0,0.0,0.0,0.0,0.0,781596241.0,2022-09-26,09:26:35
2023-06-21,5522,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-06-15,2023-07-14,0.0,0.0,0.0,0.0,0.0,781596241.0,2023-03-20,17:28:41
2023-11-06,5522,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2023-10-31,2023-11-30,0.0,0.0,0.0,0.0,0.0,781596241.0,2023-09-25,17:25:53
2024-06-24,5522,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2024-06-18,2024-07-12,0.0,0.0,0.0,0.0,0.0,781596241.0,2024-03-27,17:33:17
2024-11-06,5522,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2024-10-31,2024-11-21,0.0,0.0,0.0,0.0,0.0,781596241.0,2024-09-26,10:22:26
2025-07-02,5522,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2025-06-26,2025-07-17,0.0,0.0,0.0,0.0,0.0,781596241.0,2025-03-27,09:36:53
2026-07-01,5522,114年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2026-06-25,2026-07-17,0.0,0.0,0.0,0.0,0.0,781596241.0,2026-04-01,17:42:03
