date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-28,2059,98年,0.5,0.0,2010-08-20,0.0,0.0,0.0,0.0,5.0,0.0,2010-08-20,,50000000.0,0.0,0.0,0.0,3000000.0,0.0,2010-08-05,12:06:28
2011-08-01,2059,99年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2011-07-26,,32500000.0,0.0,0.0,0.0,3000000.0,0.0,2011-07-11,10:57:54
2012-08-07,2059,100年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2012-08-01,,35000000.0,0.0,0.0,0.0,3000000.0,0.0,2012-07-18,10:08:49
2013-08-07,2059,101年,0.0,0.0,,0.0,0.0,0.0,0.0,5.94287751,0.0,2013-08-01,,37955930.0,0.0,0.0,0.0,6500000.0,0.0,2013-07-16,16:39:37
2014-09-01,2059,102年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2014-08-26,2014-09-30,44851000.0,0.0,0.0,0.0,6500000.0,0.0,2014-08-08,11:42:56
2015-09-02,2059,103年,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,2015-08-27,2015-09-30,59134000.0,0.0,0.0,0.0,6500000.0,0.0,2015-08-11,15:22:57
2016-09-04,2059,104年,0.0,0.0,,0.0,0.0,0.0,0.0,10.1,0.0,2016-08-29,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-11,15:34:30
2017-09-04,2059,105年,0.0,0.0,,0.0,0.0,0.0,0.0,8.25,0.0,2017-08-29,2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-11,14:09:21
2018-09-04,2059,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2018-08-29,2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-13,09:34:31
2019-09-02,2059,107年,0.0,0.0,,0.0,0.0,0.0,0.0,9.5,0.0,2019-08-27,2019-10-01,0.0,0.0,0.0,0.0,0.0,95297072.0,2019-08-12,11:21:15
2020-09-02,2059,108年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2020-08-27,2020-09-30,0.0,0.0,0.0,0.0,0.0,95297072.0,2020-08-11,10:35:57
2021-09-01,2059,109年,0.0,0.0,,0.0,0.0,0.0,0.0,6.12,0.0,2021-08-26,2021-09-30,0.0,0.0,0.0,0.0,0.0,95297072.0,2021-08-11,11:47:00
2022-09-05,2059,110年,0.0,0.0,,0.0,0.0,0.0,0.0,10.88,0.0,2022-08-30,2022-09-30,0.0,0.0,0.0,0.0,0.0,95297072.0,2022-08-15,17:00:57
2023-09-04,2059,111年,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,2023-08-29,2023-09-28,0.0,0.0,0.0,0.0,0.0,95297072.0,2023-08-14,17:14:26
2024-09-04,2059,112年,0.0,0.0,,0.0,0.0,0.0,0.0,14.19,0.0,2024-08-29,2024-09-27,0.0,0.0,0.0,0.0,0.0,95297072.0,2024-08-13,17:31:03
2025-09-03,2059,113年,0.0,0.0,,0.0,0.0,0.0,0.0,32.2,0.0,2025-08-28,2025-09-30,0.0,0.0,0.0,0.0,0.0,95297072.0,2025-08-12,14:30:11
