date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,55.0,56.7,54.7,55.6,8551022,475448219,3142,1.5,21.46905854955603
20100105,56.6,56.7,54.3,54.7,4779894,264840932,1882,-0.9,21.121537817638757
20100106,55.0,55.1,54.4,54.9,2171455,118966831,1008,0.2,21.198764646953705
20100107,55.5,56.3,54.9,55.2,5293229,294506655,2005,0.3,21.31460489092613
20100108,56.3,58.2,56.3,57.3,11582373,665000160,4191,2.1,22.125486598733097
20100111,58.0,61.3,58.0,59.5,14395605,861023591,4924,2.2,22.97498172119754
20100112,60.3,60.7,59.0,59.2,7973647,475976498,2968,-0.3,22.85914147722513
20100113,58.6,58.7,57.8,57.9,4048339,235326520,1571,-1.3,22.357167086677954
20100114,58.0,59.4,58.0,58.5,4681820,275309469,1962,0.6,22.588847574622804
20100115,58.5,59.2,58.2,58.7,3480310,204176595,1260,0.2,22.666074403937753
20100118,58.3,59.0,58.0,59.0,2897973,169686212,1053,0.3,22.78191464791017
20100119,59.8,60.3,58.3,58.5,3779671,224021250,1653,-0.5,22.588847574622804
20100120,59.3,59.5,58.1,58.3,2461333,144220445,1151,-0.2,22.511620745307848
20100121,58.3,58.9,56.8,56.8,3266422,187548154,1315,-1.5,21.932419525445727
20100122,55.9,56.0,53.4,54.0,4937914,268297245,2252,-2.8,20.851243915036427
20100125,53.1,54.9,52.8,53.6,2926934,157234874,1412,-0.4,20.696790256406526
20100126,54.0,54.0,51.0,51.2,4534860,236999323,1844,-2.4,19.77006830462714
20100127,51.3,52.5,51.0,51.6,4155651,214671153,1522,0.4,19.924521963257035
20100128,53.0,53.2,52.2,52.3,1217685,64106085,623,0.7,20.194815865859358
20100129,52.0,52.4,51.0,52.2,1374771,71200922,795,-0.1,20.15620245120189
20100201,52.0,52.8,51.8,52.4,1036335,54177754,649,0.2,20.233429280516837
20100202,52.9,52.9,50.2,50.5,2307214,117900626,1235,-1.9,19.499774402024812
20100203,51.5,51.5,50.0,51.2,2071600,104586580,884,0.7,19.77006830462714
20100204,51.2,51.2,50.4,50.8,2038136,103512806,639,-0.4,19.615614645997233
20100205,49.1,49.9,47.35,48.0,4061270,197877334,1478,-2.8,18.534439035587937
20100206,48.3,48.5,46.5,48.0,1598402,76345069,699,0.0,18.534439035587937
20100208,48.5,49.0,48.0,48.5,902999,43865649,528,0.5,18.727506108875318
20100209,48.9,50.4,48.1,50.0,1373004,67897700,685,1.5,19.306707328737435
20100210,51.0,51.2,50.5,51.1,1696499,86269147,869,1.1,19.731454889969665
20100222,52.6,54.0,52.6,53.6,4312609,230123341,1537,2.5,20.696790256406526
20100223,54.1,54.1,52.9,53.9,2034527,108959503,849,0.3,20.81263050037895
20100224,53.5,53.7,52.1,52.5,1764350,93261644,913,-1.4,20.272042695174306
20100225,52.8,52.9,51.3,51.6,1781356,92338112,923,-0.9,19.924521963257035
20100226,51.1,52.7,51.1,52.7,1934343,100049672,633,1.1,20.34926952448926
20100301,52.7,54.3,51.8,53.9,5146229,274694871,1834,1.2,20.81263050037895
20100302,55.0,55.2,53.0,53.0,4301053,233409502,1629,-0.9,20.465109768461684
20100303,53.2,54.0,53.0,53.5,1646530,88078495,799,0.5,20.658176841749054
20100304,53.8,54.0,53.0,53.1,1586253,84824409,755,-0.4,20.50372318311916
