date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,87.0,87.8,85.2,85.2,1839169,157928886,850,-2.6,85.2
20100105,85.5,86.0,82.2,83.0,2407325,201608208,1037,-2.2,83.0
20100106,83.0,83.5,82.0,83.2,1722753,142785999,731,0.2,83.2
20100107,83.3,83.3,77.5,77.5,4431986,356053998,2038,-5.7,77.5
20100108,77.6,78.0,72.6,76.8,2979676,224929266,1495,-0.7,76.8
20100111,76.8,82.1,76.7,82.1,3586652,287827250,1850,5.3,82.1
20100112,81.0,84.8,81.0,83.6,3818221,318366274,1825,1.5,83.6
20100113,83.6,84.0,82.2,83.2,1442843,120014342,722,-0.4,83.2
20100114,83.8,86.0,83.8,86.0,3395170,288965620,1486,2.8,86.0
20100115,87.0,87.5,85.2,85.8,2416672,207834146,1083,-0.2,85.8
20100118,84.0,85.5,83.0,83.7,1290048,108474690,696,-2.1,83.7
20100119,83.8,84.0,81.3,82.0,1809281,149196609,899,-1.7,82.0
20100120,82.5,83.2,81.9,82.0,1332375,109714695,598,0.0,82.0
20100121,81.0,81.6,77.7,78.2,2695950,212505783,1298,-3.8,78.2
20100122,76.5,80.5,74.6,79.9,2280956,176481399,1091,1.7,79.9
20100125,78.6,80.0,78.3,78.3,1054906,83579290,477,-1.6,78.3
20100126,78.3,79.2,72.9,73.9,2977956,220260262,1395,-4.4,73.9
20100127,73.9,74.2,68.8,68.8,3207417,225193583,1356,-5.1,68.8
20100128,68.8,69.4,66.3,68.8,3499398,237539658,1585,0.0,68.8
20100129,67.0,71.6,66.5,70.9,2187816,151894950,1261,2.1,70.9
20100201,70.9,72.1,68.5,68.5,989807,68952376,632,-2.4,68.5
20100202,70.0,70.0,66.3,66.7,1313484,89645035,686,-1.8,66.7
20100203,68.0,68.4,66.5,68.0,1205317,81336256,615,1.3,68.0
20100204,68.2,72.1,67.6,70.9,2665572,188244424,1400,2.9,70.9
20100205,67.0,69.3,67.0,67.5,1661736,112636981,864,-3.4,67.5
20100206,67.5,68.6,65.8,67.5,1311259,88325512,689,0.0,67.5
20100208,67.5,70.4,66.7,69.4,1237271,85486342,658,1.9,69.4
20100209,69.4,74.2,69.4,73.4,2809739,204680147,1406,4.0,73.4
20100210,75.0,77.0,74.2,75.2,2491094,188336336,1072,1.8,75.2
20100222,77.2,77.3,75.2,75.3,946361,72141634,514,0.1,75.3
20100223,75.3,76.5,74.5,76.5,1022153,76997303,500,1.2,76.5
20100224,76.0,76.4,75.1,75.3,651233,49391926,394,-1.2,75.3
20100225,76.1,76.4,74.6,75.0,1012343,76352353,552,-0.3,75.0
20100226,75.0,76.3,74.6,75.3,848790,63872070,454,0.3,75.3
20100301,75.5,76.0,73.9,74.8,1199622,89909238,541,-0.5,74.8
20100302,76.0,78.9,75.0,77.9,2670661,207441026,1487,3.1,77.9
20100303,78.5,78.7,77.3,77.6,983930,76802862,612,-0.3,77.6
20100304,77.6,78.9,77.1,78.8,1009429,78627830,546,1.2,78.8
20100305,79.5,82.9,79.5,82.1,4114740,336263821,1996,3.3,82.1
20100308,83.5,84.0,82.1,82.9,2085580,173172249,1030,0.8,82.9
20100309,82.8,84.8,82.5,84.5,2938360,247491035,1499,1.6,84.5
20100310,84.5,85.3,82.8,83.2,3082875,257027925,1490,-1.3,83.2
20100311,83.2,83.6,81.0,83.6,2327453,192005486,1227,0.4,83.6
20100312,83.6,84.5,82.6,83.1,1840949,154377177,924,-0.5,83.1
20100315,83.6,85.0,82.8,82.9,1694875,141974997,826,-0.2,82.9
20100316,83.2,83.6,82.6,83.2,677719,56381077,384,0.3,83.2
20100317,83.8,86.0,83.8,85.5,3098049,262502965,1521,2.3,85.5
20100318,85.3,87.5,84.7,86.2,3424710,296210032,1668,0.7,86.2
20100319,86.5,87.5,86.0,86.6,2212571,192117654,992,0.4,86.6
20100322,86.6,91.0,85.6,90.1,4946454,439046858,2316,3.5,90.1
20100323,90.1,91.6,87.1,88.7,3251413,292028244,1597,-1.4,88.7
