date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
2010-01-04,38.45,38.45,36.6,37.2,2185465,81723555,948,-1.25,37.2
2010-01-05,37.5,38.8,37.2,37.7,3229656,122685142,1291,0.5,37.7
2010-01-06,38.6,39.2,37.7,38.0,2755383,105777563,1098,0.3,38.0
2010-01-07,37.9,37.9,36.7,36.7,2457601,91358900,1081,-1.3,36.7
2010-01-08,36.7,37.0,35.8,36.2,1658497,59951881,733,-0.5,36.2
2010-01-11,36.0,38.2,35.6,38.0,2512435,92739335,1141,1.8,38.0
2010-01-12,38.3,38.3,37.2,37.5,1251810,47375021,484,-0.5,37.5
2010-01-13,37.5,38.1,37.1,37.3,1073841,40237498,475,-0.2,37.3
2010-01-14,37.55,38.0,37.3,37.5,743138,27873735,344,0.2,37.5
2010-01-15,38.0,38.5,37.55,37.55,2024902,77088578,735,0.05,37.55
2010-01-18,37.35,37.55,37.0,37.3,955712,35678494,386,-0.25,37.3
2010-01-19,37.3,37.6,36.9,37.0,892191,33171483,416,-0.3,37.0
2010-01-20,37.0,37.8,37.0,37.0,927650,34592017,427,0.0,37.0
2010-01-21,36.7,37.5,36.6,37.05,1194235,44279402,447,0.05,37.05
2010-01-22,36.85,38.45,36.85,37.0,2811757,105967179,1092,-0.05,37.0
2010-01-25,37.0,37.55,37.0,37.0,1113747,41390080,590,0.0,37.0
2010-01-26,37.1,37.7,35.9,35.9,2502263,91560258,1151,-1.1,35.9
2010-01-27,36.8,36.8,34.9,35.3,1180737,42305377,542,-0.6,35.3
2010-01-28,35.3,36.25,34.8,35.8,1665906,59115648,623,0.5,35.8
2010-01-29,35.0,35.65,34.5,35.0,1321275,46299353,502,-0.8,35.0
2010-02-01,35.1,36.1,35.1,35.5,798429,28497991,410,0.5,35.5
2010-02-02,36.0,37.15,35.7,36.35,2517070,91940677,1246,0.85,36.35
2010-02-03,37.45,37.45,36.4,36.8,1264257,46627003,613,0.45,36.8
2010-02-04,37.0,37.0,36.4,36.45,684122,25097639,360,-0.35,36.45
2010-02-05,34.9,35.4,34.2,34.5,1591147,55216226,639,-1.95,34.5
2010-02-06,34.9,35.35,33.65,35.05,1120255,38810835,523,0.55,35.05
2010-02-08,34.6,35.6,34.3,34.5,721462,25032309,376,-0.55,34.5
2010-02-09,34.6,35.05,34.1,35.0,560151,19510817,289,0.5,35.0
2010-02-10,35.8,37.45,35.2,37.4,2923946,108338341,1218,2.4,37.4
2010-02-22,38.8,38.8,37.2,37.4,1986415,75367637,880,0.0,37.4
2010-02-23,37.5,37.75,37.25,37.4,775108,29098061,425,0.0,37.4
2010-02-24,37.4,38.25,37.0,37.55,1351208,51095375,636,0.15,37.55
2010-02-25,38.1,38.1,36.2,36.4,875104,32629638,451,-1.15,36.4
2010-02-26,36.6,37.1,36.5,36.6,496069,18232411,262,0.2,36.6
2010-03-01,36.8,37.6,36.8,37.3,625182,23322901,297,0.7,37.3
2010-03-02,37.35,37.75,37.35,37.4,527292,19791676,272,0.1,37.4
2010-03-03,37.65,38.7,37.4,38.4,2245970,86157746,1015,1.0,38.4
