date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,12.25,12.7,12.15,12.55,17464866,217873370,3271,0.3,6.856697987268931
20100105,12.65,12.9,12.5,12.5,15855877,201351612,3131,-0.05,6.829380465407305
20100106,12.6,12.75,12.55,12.65,10248282,129984194,2211,0.15,6.911333030992192
20100107,12.8,12.8,12.3,12.35,8175903,102514490,1798,-0.3,6.747427899822417
20100108,12.35,12.65,12.3,12.55,8075638,100932149,1530,0.2,6.856697987268931
20100111,12.6,13.1,12.6,12.8,22335133,288381396,4069,0.25,6.99328559657708
20100112,12.95,12.95,12.65,12.7,7413996,94538486,1342,-0.1,6.938650552853818
20100113,12.6,12.75,12.45,12.45,7546034,94770665,1402,-0.25,6.802062943545674
20100114,12.5,12.6,12.45,12.45,4537580,56806160,865,0.0,6.802062943545674
20100115,12.5,12.65,12.3,12.3,6099832,76072744,1204,-0.15,6.720110377960785
20100118,12.3,12.5,12.3,12.5,4398557,54668259,1008,0.2,6.829380465407305
20100119,12.7,12.7,12.45,12.55,4261255,53412295,847,0.05,6.856697987268931
20100120,12.6,12.65,12.45,12.5,4290765,53778960,722,-0.05,6.829380465407305
20100121,12.5,12.55,12.35,12.45,4079819,50764102,1105,-0.05,6.802062943545674
20100122,12.3,12.4,12.1,12.2,4492565,54905510,908,-0.25,6.665475334237526
20100125,12.05,12.25,12.05,12.1,3636134,44153382,681,-0.1,6.610840290514271
20100126,12.1,12.25,11.6,11.6,7993959,95226093,1597,-0.5,6.337665071897977
20100127,11.7,11.8,11.65,11.7,3732221,43743122,667,0.1,6.392300115621235
20100128,11.9,11.95,11.75,11.95,2272960,26920098,471,0.25,6.5288877249293815
20100129,11.8,11.85,11.7,11.7,2413960,28393989,517,-0.25,6.392300115621235
20100201,11.7,11.75,11.6,11.65,2120652,24718088,493,-0.05,6.364982593759606
20100202,11.75,11.8,11.5,11.55,2776697,32381624,642,-0.1,6.310347550036348
20100203,11.55,11.7,11.55,11.6,1278586,14835374,327,0.05,6.337665071897977
20100204,11.6,11.75,11.55,11.65,1622991,18891290,377,0.05,6.364982593759606
20100205,11.5,11.5,10.95,11.1,7291640,81542115,1324,-0.55,6.064489853281686
20100206,11.15,11.2,10.6,10.9,2714709,29609163,617,-0.2,5.955219765835169
20100208,10.9,11.05,10.8,10.85,1762551,19265419,540,-0.05,5.9279022439735405
20100209,10.85,11.2,10.8,11.15,2225958,24605876,484,0.3,6.091807375143317
20100210,11.25,11.5,11.25,11.45,3608590,40966501,772,0.3,6.255712506313088
20100222,11.55,11.75,11.5,11.6,2353526,27324395,494,0.15,6.337665071897977
20100223,11.6,11.6,11.5,11.55,770200,8896735,275,-0.05,6.310347550036348
20100224,11.45,11.6,11.45,11.6,868300,10014328,223,0.05,6.337665071897977
20100225,11.65,11.65,11.5,11.6,1225480,14177899,457,0.0,6.337665071897977
20100226,11.6,11.6,11.5,11.6,766310,8852726,256,0.0,6.337665071897977
20100301,11.6,11.95,11.6,11.85,4754400,56266519,986,0.25,6.474252681206123
20100302,11.9,12.0,11.75,11.8,3080541,36603142,556,-0.05,6.446935159344495
20100303,11.85,11.9,11.7,11.8,1189679,14039572,301,0.0,6.446935159344495
20100304,11.8,11.9,11.65,11.75,1442950,16985209,324,-0.05,6.4196176374828635
20100305,11.8,11.9,11.8,11.85,1105020,13072634,272,0.1,6.474252681206123
20100308,11.9,11.95,11.85,11.85,2213740,26325763,391,0.0,6.474252681206123
20100309,11.85,11.9,11.8,11.9,1126563,13360187,203,0.05,6.501570203067752
20100310,11.9,11.9,11.8,11.8,888883,10520660,224,-0.1,6.446935159344495
20100311,11.9,11.9,11.8,11.8,794873,9414347,246,0.0,6.446935159344495
20100312,11.8,11.9,11.7,11.75,2147067,25288187,424,-0.05,6.4196176374828635
20100315,11.75,12.0,11.75,11.8,2392089,28440151,482,0.05,6.446935159344495
20100316,11.95,11.95,11.8,11.9,1818855,21621024,570,0.1,6.501570203067752
20100317,11.95,12.3,11.95,12.15,9585064,116541274,1762,0.25,6.638157812375898
20100318,12.3,12.35,12.2,12.25,5894155,72483498,1197,0.1,6.692792856099159
20100319,12.3,12.45,12.25,12.4,5777495,71571331,1090,0.15,6.774745421684046
20100322,12.45,12.45,12.3,12.35,2826962,34969374,535,-0.05,6.747427899822417
20100323,12.35,12.45,12.3,12.35,2656378,32833745,643,0.0,6.747427899822417
20100324,12.4,12.45,12.3,12.35,2596850,32101796,484,0.0,6.747427899822417
20100325,12.35,12.4,12.25,12.3,1814230,22365265,377,-0.05,6.720110377960785
20100326,12.3,12.4,12.25,12.25,1840144,22668857,509,-0.05,6.692792856099159
20100329,12.25,12.65,12.25,12.55,5709596,71445996,1194,0.3,6.856697987268931
20100330,12.55,12.55,12.3,12.4,4246610,52797816,978,-0.15,6.774745421684046
20100331,12.45,12.75,12.45,12.45,11698073,147698143,2370,0.05,6.802062943545674
20100401,12.45,12.65,12.45,12.55,7008010,88056766,1389,0.1,6.856697987268931
20100402,12.55,12.65,12.45,12.45,3451635,43228733,980,-0.1,6.802062943545674
20100406,12.55,12.6,12.5,12.6,4149610,52093428,960,0.15,6.884015509130563
20100407,12.6,12.65,12.5,12.5,2635095,33071284,679,-0.1,6.829380465407305
20100408,12.5,12.6,12.45,12.55,3712346,46415873,781,0.05,6.856697987268931
20100409,12.55,12.7,12.5,12.65,5293487,66816101,1211,0.1,6.911333030992192
20100412,12.7,12.75,12.65,12.65,5453654,69200714,1094,0.0,6.911333030992192
20100413,12.65,12.7,12.5,12.5,4386960,55266147,847,-0.15,6.829380465407305
20100414,12.55,12.65,12.5,12.55,3661944,46016170,713,0.05,6.856697987268931
20100415,12.65,13.1,12.6,12.9,22477432,289374817,3723,0.35,7.0479206403003385
20100416,12.9,13.0,12.75,12.85,7247614,93024382,1305,-0.05,7.020603118438706
20100419,12.65,12.7,12.35,12.35,8967065,112412085,1504,-0.5,6.747427899822417
20100420,12.5,12.55,12.35,12.4,4369960,54362532,785,0.05,6.774745421684046
