date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20231109,297.0,345.0,295.0,330.0,5433605,1743927340,4992,X0.00,325.0615266294943
20231110,339.0,374.0,332.5,364.0,4639219,1656386660,4142,+34.00,358.55271422162406
20231113,368.0,374.5,355.0,374.5,2431528,893831936,2515,+10.50,368.89558097801705
20231114,370.0,375.5,365.0,375.5,1470962,546450931,1720,+1.00,369.88061590719735
20231115,379.0,393.0,374.5,390.0,3582461,1382490007,3205,+14.50,384.1636223803115
20231116,391.0,402.5,381.0,396.0,4292668,1693061912,3988,+6.00,390.0738319553932
20231117,396.0,420.0,391.5,419.5,3112194,1264394405,3280,+23.50,413.22215279112993
20231120,423.5,444.0,414.5,437.0,2275478,978304050,2859,+17.50,430.4602640517849
20231121,432.5,434.0,393.5,409.0,3268431,1361968535,4268,-28.00,402.8792860347369
20231122,400.5,416.5,398.0,410.0,1448961,590755009,2074,+1.00,403.86432096391724
20231123,406.5,410.5,394.0,403.0,1457927,586756033,2330,-7.00,396.9690764596552
20231124,406.5,423.0,398.5,409.0,2061462,846705085,2429,+6.00,402.8792860347369
20231127,409.0,412.0,393.0,393.0,1187454,474500746,1771,-16.00,387.11872716785234
20231128,393.0,422.5,386.5,405.0,2396504,972703913,2944,+12.00,398.93914631801573
20231129,406.5,411.0,399.5,406.0,1187063,481109639,1647,+1.00,399.9241812471961
20231130,404.0,405.5,397.5,399.5,546431,219214975,887,-6.50,393.5214542075242
20231201,402.0,412.0,402.0,405.0,997136,405596029,1201,+5.50,398.93914631801573
20231204,405.0,405.0,387.5,388.0,1194921,470177768,2383,-17.00,382.1935525219509
20231205,386.0,392.5,371.5,392.5,1245389,475487017,2036,+4.50,386.62620970326225
20231206,391.0,391.5,372.0,376.0,1451951,550435888,2917,-16.50,370.3731333717875
20231207,376.0,380.0,371.0,372.0,478895,179750983,1719,-4.00,366.43299365506635
20231208,382.5,384.5,370.0,381.5,1028387,390000530,2004,+9.50,375.79082548227905
20231211,380.5,380.5,370.5,371.0,863900,322331455,2813,-10.50,365.44795872588605
20231212,371.0,399.0,371.0,385.0,2106421,810053225,3140,+14.00,379.23844773441004
20231213,379.5,381.0,371.5,373.5,1323792,495459960,3293,-11.50,367.9105460488368
20231214,376.0,377.5,355.0,362.5,1437149,524209702,3812,-11.00,357.0751618278536
20231215,362.5,370.0,354.0,354.5,1188140,426885263,3422,-8.00,349.19488239441137
20231218,358.0,382.5,355.5,379.5,1819774,680481890,2775,+25.00,373.82075562391844
20231219,379.0,396.5,376.0,391.0,1569657,608405033,3358,+11.50,385.1486573094918
20231220,391.0,393.5,384.0,388.5,838226,326075562,1620,-2.50,382.6860699865411
20231221,381.0,390.0,377.5,389.0,704067,269636618,1207,+0.50,383.1785874511312
20231222,390.0,391.0,382.0,382.5,387344,149351719,787,-6.50,376.77586041145935
20231225,388.0,388.0,372.5,375.0,524759,198886610,1144,-7.50,369.3880984426072
20231226,375.0,383.0,374.0,381.5,258001,98054565,486,+6.50,375.79082548227905
20231227,384.0,413.5,380.0,400.0,2450417,983358440,3839,+18.50,394.01397167211434
20231228,398.0,404.0,383.0,390.0,1446944,565387348,2671,-10.00,384.1636223803115
20231229,385.0,386.0,376.0,382.5,1052438,400032554,1764,-7.50,376.77586041145935
20240102,382.0,382.0,374.0,378.0,488651,184083638,876,-4.50,372.34320323014805
20240103,377.0,388.0,373.5,386.5,387773,148153014,691,+8.50,380.7160001281805
20240104,386.5,398.0,385.5,391.5,977890,384018429,1792,+5.00,385.6411747740819
20240105,393.0,422.0,386.0,421.0,2616718,1074457442,4081,+29.50,414.6997051849004
20240108,421.5,426.0,410.0,412.5,1326307,554421789,2161,-8.50,406.32690828686793
20240109,415.0,437.0,410.5,437.0,2407224,1028231375,3621,+24.50,430.4602640517849
20240110,432.0,474.0,427.0,472.0,3187644,1448482377,4062,+35.00,464.93648657309495
20240111,478.0,494.0,472.0,487.5,2256261,1093363900,3225,+15.50,480.20452797538934
20240112,483.5,500.0,479.0,490.0,1905437,937688956,2817,+2.50,482.66711529834004
20240115,494.0,494.0,477.0,482.5,893098,432996190,1826,-7.50,475.27935332948795
20240116,484.0,518.0,484.0,515.0,1814754,912292526,2792,+32.50,507.2929885278472
20240117,507.0,522.0,492.5,518.0,1475449,750370260,2604,+3.00,510.24809331538813
20240118,515.0,515.0,474.0,490.0,1875377,918817011,3291,-28.00,482.66711529834004
20240119,486.0,495.0,467.0,475.0,1812664,863195617,2868,-15.00,467.89159136063574
20240122,472.5,491.5,465.5,491.5,1100311,529575846,1497,+16.50,484.1446676921105
20240123,488.0,499.5,485.0,491.0,566145,278826154,1034,-0.50,483.6521502275204
20240124,491.0,504.0,488.5,492.0,773486,385355768,1555,+1.00,484.63718515670064
20240125,492.0,529.0,492.0,504.0,1994901,1027190756,2825,+12.00,496.4576043068641
20240126,503.0,505.0,488.0,495.5,866056,428867327,3032,-8.50,488.08480740883164
20240129,495.0,501.0,487.5,498.0,665545,329733239,946,+2.50,490.54739473178233
20240130,499.0,517.0,495.5,513.0,992350,505871921,1481,+15.00,505.3229186694866
20240131,515.0,564.0,511.0,555.0,2108006,1152449522,2998,+42.00,546.6943856950586
20240201,547.0,595.0,547.0,580.0,2378883,1364566837,5118,+25.00,571.3202589245658
20240202,621.0,638.0,608.0,638.0,3102310,1959006338,3375,+58.00,628.4522848170224
20240205,638.0,701.0,636.0,701.0,2718797,1835694006,3431,+63.00,690.5094853553804
20240215,716.0,749.0,682.0,746.0,2290728,1642793242,3218,+45.00,734.8360571684932
20240216,733.0,743.0,700.0,722.0,1354667,975500814,2603,-24.00,711.1952188681664
20240219,688.0,688.0,650.0,650.0,1552255,1027202938,3519,-72.00,640.2727039671859
20240220,650.0,682.0,650.0,682.0,864232,577697756,1757,+32.00,671.7938217009549
20240221,682.0,716.0,673.0,714.0,725959,506651311,1574,+32.00,703.3149394347241
20240222,715.0,720.0,682.0,699.0,689927,482109831,1615,-15.00,688.5394154970198
20240223,696.0,709.0,686.0,700.0,528488,367938015,1066,+1.00,689.5244504262001
20240226,694.0,696.0,672.0,686.0,595246,405646269,1549,-14.00,675.733961417676
20240227,684.0,700.0,666.0,670.0,739299,499731264,1543,-16.00,659.9734025507914
20240229,677.0,710.0,675.0,689.0,951678,663571485,1652,+19.00,678.6890662052169
20240301,697.0,757.0,697.0,755.0,1048392,767854539,2079,+66.00,743.7013715311158
20240304,787.0,800.0,760.0,797.0,1162953,918885764,2083,+42.00,785.0728385566878
20240305,797.0,845.0,791.0,827.0,1678769,1369750981,2791,+30.00,814.6238864320964
20240306,806.0,846.0,800.0,835.0,825501,679827584,1851,+8.00,822.5041658655387
20240307,820.0,914.0,807.0,881.0,2261467,1954769216,3816,+46.00,867.8157726078318
20240308,884.0,884.0,793.0,831.0,2087181,1728250956,4708,-50.00,818.5640261488176
20240311,800.0,900.0,788.0,875.0,1878826,1609100473,3527,+44.00,861.9055630327501
20240312,872.0,890.0,849.0,850.0,1169301,1014333495,3742,-25.00,837.2796898032431
20240313,858.0,883.0,810.0,856.0,1896142,1614336447,3027,+6.00,843.1898993783246
20240314,845.0,854.0,782.0,837.0,1105679,913122115,1926,-19.00,824.4742357238993
20240315,830.0,905.0,830.0,892.0,1302096,1152937655,2564,+55.00,878.651156828815
20240318,899.0,901.0,857.0,894.0,716592,633540127,4843,+2.00,880.6212266871755
20240319,884.0,938.0,869.0,896.0,1403033,1273363132,3436,+2.00,882.5912965455362
20240320,896.0,896.0,840.0,844.0,1032996,891346593,5121,-52.00,831.3694802281613
20240321,854.0,878.0,845.0,870.0,748215,646439506,1273,+26.00,856.9803883868487
20240322,872.0,873.0,830.0,855.0,520658,442909992,2273,-15.00,842.2048644491445
20240325,856.0,859.0,836.0,850.0,424222,360742536,815,-5.00,837.2796898032431
20240326,847.0,853.0,772.0,805.0,1446809,1164431306,3209,-45.00,792.9531179901301
20240327,805.0,819.0,773.0,784.0,949335,757363025,1894,-21.00,772.2673844773441
