date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,49.45,49.5,48.3,48.5,373320,18240370,193,-1.0,21.534911079797762
20100105,49.1,49.1,47.15,47.15,409100,19602370,209,-1.35,20.935485719844632
20100106,47.0,47.5,46.7,46.7,400221,18846769,236,-0.45,20.735677266526928
20100107,46.7,47.0,45.55,45.6,628068,28898675,396,-1.1,20.247256602861405
20100108,46.45,46.45,44.9,45.3,653000,29598700,301,-0.3,20.114050967316274
20100111,45.5,46.4,44.8,45.85,378000,17203500,229,0.55,20.358261299149024
20100112,45.85,46.0,45.0,45.3,429100,19419880,221,-0.55,20.114050967316274
20100113,45.3,45.3,44.85,44.85,319000,14339200,171,-0.45,19.914242513998552
20100114,44.75,45.8,44.75,45.25,287000,13005650,165,0.4,20.09185002805874
20100115,45.5,46.05,45.4,45.4,357100,16343950,193,0.15,20.15845284583131
20100118,45.9,45.9,43.95,44.8,673110,29927140,367,-0.6,19.892041574741025
20100119,44.8,46.0,44.2,45.4,537108,24220114,281,0.6,20.15845284583131
20100120,47.0,47.0,45.05,45.35,1164220,53442751,568,-0.05,20.136251906573783
20100121,45.2,45.3,44.3,44.3,418000,18650950,232,-1.05,19.67003218216579
20100122,43.7,44.0,42.0,42.0,527002,22640838,277,-2.3,18.648788976319715
20100125,40.5,41.4,40.05,40.2,393000,15950850,216,-1.8,17.849555163048876
20100126,40.2,40.4,37.8,38.05,703000,27196900,319,-2.15,16.89491477497536
20100127,38.05,38.75,37.3,37.4,222210,8366356,109,-0.65,16.606302564627548
20100128,37.5,38.2,37.45,38.2,180218,6840270,121,0.8,16.961517592747928
20100129,37.05,37.8,37.0,37.1,223000,8337750,135,-1.1,16.473096929082416
20100201,37.1,37.55,37.1,37.5,127000,4729750,62,0.4,16.650704443142605
20100202,38.0,39.45,36.9,36.9,291000,11001950,140,-0.6,16.38429317205232
20100203,37.5,37.5,36.6,37.0,147002,5437528,74,0.1,16.428695050567363
20100204,37.5,39.55,37.5,39.55,1082000,42510000,513,2.55,17.560942952701062
20100205,39.0,39.5,37.6,38.5,524060,20214111,314,-1.05,17.094723228293073
20100206,39.0,39.5,38.15,38.65,401000,15559500,204,0.15,17.161326046065636
20100208,38.9,39.25,38.6,38.8,225050,8769857,114,0.15,17.227928863838212
20100209,39.55,41.0,38.8,40.3,272006,10861446,199,1.5,17.893957041563915
20100210,41.5,43.1,41.3,43.0,942000,40137700,425,2.7,19.092807761470176
20100222,41.8,43.6,41.8,43.2,476000,20178900,214,0.2,19.181611518500276
20100223,45.5,45.5,43.8,45.2,738006,33138873,417,2.0,20.06964908880122
20100224,45.0,45.95,43.7,45.5,745744,33504528,352,0.3,20.202854724346356
20100225,45.8,45.8,44.1,44.5,298000,13417000,188,-1.0,19.758835939195887
20100226,43.95,45.0,43.95,45.0,366050,16303080,213,0.5,19.980845331771132
20100301,45.5,46.05,45.1,45.8,474400,21705349,275,0.8,20.336060359891494
20100302,46.0,46.4,45.5,45.7,413060,19004454,244,-0.1,20.29165848137645
20100303,45.7,46.2,45.5,45.95,270950,12482357,197,0.25,20.40266317766407
20100304,46.3,46.3,45.8,46.0,241100,11093300,137,0.05,20.4248641169216
20100305,46.35,46.4,45.8,45.8,134000,6184700,95,-0.2,20.336060359891494
20100308,46.5,46.5,44.4,44.4,219001,9952045,120,-1.4,19.71443406068084
20100309,45.5,45.6,44.55,45.0,229202,10311028,152,0.6,19.980845331771132
20100310,45.0,46.8,45.0,46.35,354001,16335846,259,1.35,20.580270691724262
20100311,46.35,46.7,45.25,45.4,234188,10787666,145,-0.95,20.15845284583131
20100312,45.6,46.0,45.6,45.7,113188,5177134,77,0.3,20.29165848137645
20100315,45.7,46.5,45.3,46.0,215184,9846408,105,0.3,20.4248641169216
20100316,46.0,46.0,45.5,46.0,95212,4365306,46,0.0,20.4248641169216
20100317,46.8,48.9,46.8,48.9,1298552,62929828,732,2.9,21.712518593857954
20100318,49.1,49.6,48.05,49.6,879449,43357225,491,0.7,22.02333174346328
20100319,50.0,50.0,48.5,49.0,442212,21662851,243,-0.6,21.756920472373004
20100322,48.8,48.8,48.3,48.5,262002,12689096,131,-0.5,21.534911079797762
20100323,48.6,49.75,48.2,48.6,483500,23689750,238,0.1,21.579312958312816
20100324,49.6,49.6,48.6,49.2,290000,14207200,158,0.6,21.845724229403093
20100325,48.8,49.0,48.3,48.5,181220,8789443,81,-0.7,21.534911079797762
20100326,48.3,48.9,48.3,48.8,150001,7289598,89,0.3,21.668116715342904
20100329,49.0,49.3,48.5,48.85,244000,11925200,130,0.05,21.690317654600435
20100330,49.2,49.8,48.5,48.9,443022,21853625,257,0.05,21.712518593857954
20100331,48.9,49.5,48.35,48.35,180030,8784155,112,-0.55,21.4683082620252
20100401,48.8,48.95,47.85,48.3,230420,11171910,137,-0.05,21.446107322767677
20100402,48.3,49.5,48.3,48.95,391300,19237355,176,0.65,21.734719533115477
20100406,49.8,49.8,48.3,48.3,405211,19867533,225,-0.65,21.446107322767677
20100407,49.0,49.2,48.3,48.7,104100,5068200,65,0.4,21.623714836827858
20100408,48.8,49.25,48.0,48.65,333550,16213155,159,-0.05,21.601513897570342
20100409,48.5,49.0,48.3,48.8,230578,11256311,103,0.15,21.668116715342904
20100412,49.05,51.0,49.0,50.0,785000,39238200,314,1.2,22.200939257523466
20100413,50.0,50.8,49.25,50.0,517710,26014244,304,0.0,22.200939257523466
20100414,50.3,51.0,50.2,50.3,470530,23774853,231,0.3,22.33414489306862
20100415,51.0,51.0,49.5,49.85,454180,22719840,174,-0.45,22.134336439750907
20100416,49.95,49.95,49.35,49.6,320200,15870470,133,-0.25,22.02333174346328
20100419,49.0,53.0,49.0,50.1,1614500,84091700,828,0.5,22.245341136038515
20100420,51.7,53.6,49.9,53.6,1604091,83791774,777,3.5,23.799406884065153
20100421,55.8,57.3,55.8,57.3,3120353,177395622,1314,3.7,25.4422763891219
20100422,56.5,60.0,56.3,58.8,2276213,132930357,1220,1.5,26.108304566847597
20100423,59.4,61.0,58.2,59.4,2342830,139535833,1060,0.6,26.37471583793788
20100426,63.5,63.5,60.7,61.8,2021622,125791413,1045,2.4,27.440360922299003
20100427,61.8,62.3,59.1,59.3,1059809,63607350,654,-2.5,26.33031395942283
20100428,58.3,63.4,57.0,63.4,2808852,172747015,1446,4.1,28.150790978539767
20100429,65.0,65.9,61.6,62.0,1831548,116234476,954,-1.4,27.529164679329096
20100430,62.0,63.0,58.5,59.2,1129211,68029790,707,-2.8,26.285912080907785
20100503,58.8,59.6,57.0,57.7,733054,42458037,412,-1.5,25.61988390318208
20100504,58.5,58.8,57.5,57.7,503242,29237036,329,0.0,25.61988390318208
20100505,55.1,56.3,54.0,54.6,721004,39675324,412,-3.1,24.24342566921563
20100506,53.9,56.0,53.5,54.5,834001,45588256,464,-0.1,24.199023790700586
20100507,52.6,55.0,51.2,55.0,736001,39008155,437,0.5,24.42103318327582
20100510,55.0,55.2,54.0,54.7,341201,18650274,237,-0.3,24.28782754773068
20100511,54.7,55.6,52.5,52.8,698051,37722883,457,-1.9,23.44419185594478
20100512,52.8,55.5,52.8,53.6,589000,31836900,386,0.8,23.799406884065153
20100513,54.0,54.4,53.2,53.5,502000,26985200,297,-0.1,23.755005005550114
20100514,53.1,53.5,52.8,53.1,216000,11465500,153,-0.4,23.577397491489926
20100517,52.9,52.9,51.2,51.2,328002,16986902,211,-1.9,22.733761799704038
20100518,51.5,52.0,50.1,51.0,271110,13835620,178,-0.2,22.64495804267394
20100519,50.8,54.5,50.7,54.5,1173110,62524395,684,3.5,24.199023790700586
20100520,54.5,54.6,51.5,51.8,702000,37511100,445,-2.7,23.000173070794315
20100521,48.3,51.0,48.3,50.0,515700,25481780,290,-1.8,22.200939257523466
20100524,49.4,53.5,48.8,53.1,815001,41525502,471,3.1,23.577397491489926
20100525,52.1,52.3,49.4,49.9,572003,28902049,365,-3.2,22.156537379008423
20100526,51.1,51.9,50.2,50.9,411100,20927159,275,1.0,22.600556164158903
20100527,50.4,52.5,50.1,51.9,450098,23167956,305,1.0,23.044574949309364
20100528,52.5,53.8,52.0,53.0,540098,28672964,319,1.1,23.53299561297488
20100531,53.5,56.7,53.2,55.3,1592198,88828290,789,2.3,24.554238818820963
20100601,54.9,54.9,53.0,53.6,493210,26547524,317,-1.7,23.799406884065153
20100602,52.5,53.3,52.0,52.2,341013,17843973,234,-1.4,23.17778058485451
20100603,53.2,53.8,52.6,52.9,223055,11831587,149,0.7,23.48859373445983
20100604,53.8,53.9,52.6,52.7,160009,8534674,134,-0.2,23.399789977429744
20100607,51.4,51.9,49.6,51.2,311000,15852600,169,-1.5,22.733761799704038
20100608,51.2,52.3,51.0,51.6,187000,9654300,143,0.4,22.911369313764222
20100609,51.6,52.4,50.0,50.8,250004,12753202,177,-0.8,22.556154285643835
20100610,51.5,52.2,50.7,51.6,234000,12013800,161,0.8,22.911369313764222
20100611,52.0,52.3,51.3,51.3,271009,14051766,182,-0.3,22.778163678219087
20100614,51.8,52.5,50.8,52.1,632000,32608100,358,0.8,23.133378706339453
20100615,52.1,54.8,52.0,54.5,1405135,75288383,787,2.4,24.199023790700586
20100617,55.4,55.9,54.5,54.5,1041662,57420379,508,0.0,24.199023790700586
20100618,54.5,54.5,53.5,53.7,246585,13314171,170,-0.8,23.843808762580213
20100621,54.0,55.0,54.0,54.2,341000,18567300,231,0.5,24.065818155155437
20100622,54.2,56.1,54.0,55.5,1076006,59617031,506,1.3,24.643042575851048
20100623,55.4,55.7,54.8,55.2,464001,25624954,217,-0.3,24.50983694030592
20100624,55.7,58.4,55.2,57.3,1607100,91347178,786,2.1,25.4422763891219
20100625,57.3,57.3,55.4,55.7,506000,28425000,330,-1.6,24.731846332881144
20100628,56.5,56.6,55.0,55.2,508100,28108780,250,-0.5,24.50983694030592
20100629,56.0,56.0,54.8,55.5,365100,20188370,226,0.3,24.643042575851048
20100630,53.5,58.0,51.9,58.0,577000,31299200,335,2.5,25.75308953872723
20100701,56.0,56.8,55.1,56.0,321000,17971500,207,-2.0,24.86505196842629
20100702,55.2,56.0,54.6,54.8,183200,10123660,117,-1.2,24.332229426245725
20100705,55.1,55.6,54.7,55.5,134000,7383600,101,0.7,24.643042575851048
20100706,55.2,56.8,54.8,56.8,557200,31335560,331,1.3,25.220266996546663
20100707,54.3,54.8,53.0,53.1,378107,20482337,239,0.0,24.892122258673385
20100708,53.8,53.9,52.9,52.9,338007,18021571,206,-0.2,24.79836661928102
20100709,53.0,53.4,52.9,53.3,146060,7754098,90,0.4,24.985877898065738
20100712,53.6,53.7,52.5,52.5,184002,9728805,92,-0.8,24.61085534049628
20100713,52.8,52.9,52.0,52.0,131000,6838300,87,-0.5,24.376466242015365
20100714,52.5,52.8,51.5,52.0,205000,10687700,119,0.0,24.376466242015365
20100715,51.8,52.6,51.8,52.2,131200,6856900,89,0.2,24.47022188140774
20100716,51.6,52.5,51.6,51.8,113500,5897400,91,-0.4,24.28271060262299
20100719,51.3,51.8,51.3,51.4,86400,4459740,56,-0.4,24.095199323838262
20100720,51.4,52.4,51.4,51.8,111100,5753260,70,0.4,24.28271060262299
20100721,51.9,52.2,51.6,51.7,154034,7986761,108,-0.1,24.235832782926813
20100722,51.8,52.0,51.6,52.0,162000,8387600,71,0.3,24.376466242015365
20100723,52.6,52.8,52.0,52.5,218000,11405000,129,0.5,24.61085534049628
20100726,52.9,53.0,51.4,51.6,282005,14607158,147,-0.9,24.18895496323064
20100727,51.6,51.6,50.9,50.9,136005,6946956,93,-0.7,23.860810225357344
20100728,50.3,51.3,50.3,51.0,104959,5350609,77,0.1,23.90768804505353
20100729,51.6,51.6,50.5,51.1,199004,10182803,114,0.1,23.95456586474971
20100730,51.0,53.5,50.9,52.8,886282,46963017,462,1.7,24.751488799584827
20100802,53.2,55.5,53.2,54.2,1072010,58489439,538,1.4,25.407778275331403
20100803,56.0,57.9,55.0,57.9,1944740,111912645,745,3.7,27.14225760409018
20100804,58.4,58.7,56.8,57.5,993260,57133520,425,-0.4,26.954746325305447
20100805,58.3,58.6,57.2,57.6,501305,29007176,268,0.1,27.00162414500163
20100806,57.6,58.5,56.0,56.1,338315,19366544,203,-1.5,26.298456849558878
20100809,56.0,56.6,54.1,54.5,628003,34459063,323,-1.6,25.548411734419954
20100810,54.5,55.4,53.7,54.5,503660,27485472,251,0.0,25.548411734419954
20100811,55.1,55.1,52.6,52.6,345003,18490359,179,-1.9,24.657733160192464
20100812,52.6,53.6,52.6,53.5,202094,10695076,142,0.9,25.07963353745811
20100813,54.0,54.6,52.9,54.0,422074,22672166,255,0.5,25.31402263593903
20100816,53.5,54.7,53.1,54.3,311050,16844200,184,0.3,25.45465609502758
20100817,54.3,54.8,53.6,53.6,267000,14490500,157,-0.7,25.126511357154293
20100818,53.9,54.8,53.7,53.8,271151,14666808,167,0.2,25.220266996546663
20100819,54.5,54.5,53.7,53.9,170000,9174700,91,0.1,25.26714481624284
20100820,53.9,54.2,53.6,53.8,311020,16763278,199,-0.1,25.220266996546663
20100823,54.1,56.2,53.8,55.5,705630,39010276,390,1.7,26.01718993138178
20100824,55.4,59.3,55.0,57.8,1417636,82284070,768,2.3,27.095379784393995
20100825,57.4,60.9,57.4,60.1,1793472,107449224,788,2.3,28.17356963740621
20100826,61.0,61.0,58.5,59.3,946348,56569896,409,-0.8,27.798547079836755
20100827,58.5,60.0,57.9,59.9,447555,26440976,219,0.6,28.079813998013858
20100830,60.5,61.6,57.0,57.0,627268,37060809,286,-2.9,26.720357226824532
20100831,56.0,59.5,56.0,57.6,260009,15023818,192,0.6,27.00162414500163
20100901,58.1,60.0,58.0,60.0,633501,37642161,296,2.4,28.12669181771004
20100902,64.2,64.2,62.7,64.2,2375453,151909282,791,4.2,30.09556024494973
20100903,64.9,68.6,64.2,68.6,2320714,155371277,913,4.4,32.158184311581806
20100906,69.7,72.0,68.6,71.0,1630129,114383905,766,2.4,33.2832519842902
20100907,71.0,72.0,69.0,70.9,896397,63327590,433,-0.1,33.236374164594025
20100908,71.0,71.0,66.0,68.8,1532200,103594799,834,-2.1,32.251939950974176
20100909,67.0,68.0,64.9,67.0,804000,52821400,380,-1.8,31.408139196442878
20100910,67.9,68.0,63.5,65.9,882198,57454146,480,-1.1,30.892483179784858
20100913,65.9,70.5,65.2,70.5,1770000,121315100,824,4.6,33.04886288580929
20100914,70.0,71.2,68.5,70.5,1372363,96152246,796,0.0,33.04886288580929
20100915,68.8,71.4,68.3,68.6,714000,49857600,393,-1.9,32.158184311581806
20100916,69.0,71.4,69.0,69.4,970040,68200476,548,0.8,32.53320686915128
20100917,71.2,74.2,69.7,69.7,2226000,161528000,1090,0.3,32.673840328239834
20100920,70.4,70.4,68.6,68.7,958000,66444100,368,-1.0,32.20506213127799
20100921,69.0,69.6,67.2,68.5,576120,39092172,346,-0.2,32.11130649188563
20100923,68.2,68.2,67.2,67.2,239421,16180727,181,-1.3,31.501894835835234
20100924,67.2,68.9,67.0,68.9,247508,16800598,179,1.7,32.29881777067037
20100927,69.0,69.5,64.2,65.2,971010,64410860,453,-3.7,30.56433844191158
20100928,64.8,66.4,64.2,66.0,471600,31104060,370,0.8,30.939360999481025
20100929,66.0,70.0,65.6,69.0,787002,53790739,586,3.0,32.345695590366546
20100930,69.5,71.3,68.4,71.0,591023,41570122,357,2.0,33.2832519842902
20101001,71.6,71.8,70.2,70.5,648160,46038800,349,-0.5,33.04886288580929
20101004,74.0,75.4,73.0,75.4,1328880,99963349,440,4.9,35.34587605092228
20101005,76.0,77.5,74.1,75.0,1355339,103071388,711,-0.4,35.158364772137546
