date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20241004,536.0,537.0,506.0,518.0,3011333,1578238309,4456,X0.00,51.800000000000004
20241007,519.0,519.0,505.0,510.0,976802,500096270,1971,-8.00,51.0
20241008,512.0,517.0,508.0,515.0,446141,229070165,1055,+5.00,51.5
20241009,518.0,536.0,518.0,522.0,501192,263782595,1026,+7.00,52.2
20241011,517.0,519.0,509.0,510.0,400008,205741201,1214,-12.00,51.0
20241014,514.0,517.0,501.0,517.0,454334,232191861,953,+7.00,51.7
20241015,519.0,521.0,482.0,482.5,756307,379757125,2344,-34.50,48.25
20241016,476.0,493.5,436.0,485.0,1454892,673555540,3091,+2.50,48.5
20241017,477.5,495.0,468.0,485.0,360345,174387869,810, 0.00,48.5
20241018,485.0,493.0,475.0,485.0,353359,171159707,897, 0.00,48.5
20241021,480.0,518.0,480.0,511.0,453185,229885989,925,+26.00,51.1
20241022,511.0,519.0,502.0,503.0,251994,128159805,676,-8.00,50.300000000000004
20241023,503.0,508.0,500.0,500.0,136912,68833989,383,-3.00,50.0
20241024,502.0,505.0,493.0,494.0,209833,104454848,741,-6.00,49.400000000000006
20241025,495.0,505.0,494.0,495.0,149594,74559449,428,+1.00,49.5
20241028,498.0,500.0,485.0,485.5,201193,98631322,692,-9.50,48.550000000000004
20241029,484.0,494.0,480.5,484.0,158916,77108321,565,-1.50,48.400000000000006
20241030,484.0,492.0,483.0,483.5,140596,68177732,372,-0.50,48.35
20241101,480.0,531.0,474.5,531.0,880188,450346942,1329,+47.50,53.1
20241104,537.0,553.0,516.0,526.0,749348,398742553,1250,-5.00,52.6
20241105,515.0,529.0,510.0,511.0,285209,146851921,801,-15.00,51.1
20241106,514.0,515.0,506.0,507.0,139541,71146765,478,-4.00,50.7
20241107,510.0,525.0,508.0,514.0,230878,118713134,469,+7.00,51.400000000000006
20241108,512.0,526.0,511.0,516.0,188590,97680508,488,+2.00,51.6
20241111,514.0,545.0,506.0,535.0,581705,303962181,1037,+19.00,53.5
20241112,534.0,549.0,521.0,529.0,388961,207768910,787,-6.00,52.900000000000006
20241113,539.0,552.0,529.0,530.0,404626,217879386,785,+1.00,53.0
20241114,529.0,529.0,511.0,511.0,303750,157208505,850,-19.00,51.1
