date,open,high,low,close,volume,turnover,transactions,price_change,close_adj
20100104,7.95,8.57,7.95,8.57,19147,160262,18,+0.56,1.5518241606892844
20100105,9.16,9.16,9.16,9.16,40271,368865,12,+0.59,1.6586591962559916
20100107,9.16,9.8,9.16,9.17,22671,213319,16,X0.00,1.660469959570682
20100108,9.14,9.14,9.14,9.14,1590,14247,7,-0.03,1.6550376696266118
20100111,9.1,9.76,9.1,9.76,11727,113273,16,+0.62,1.767304995137388
20100112,9.7,9.7,9.7,9.7,2203,20825,8,-0.06,1.7564404152492488
20100113,9.67,9.67,9.05,9.05,2050,19171,3,-0.65,1.6387407997944026
20100115,9.68,9.68,9.68,9.68,3223,30423,13,X0.00,1.7528188886198686
20100118,9.65,9.65,9.65,9.65,1943,18512,8,-0.03,1.747386598675799
20100119,9.6,9.6,9.6,9.6,2046,19441,7,-0.05,1.7383327821023495
20100120,8.93,8.93,8.93,8.93,3000,26790,3,-0.67,1.6170116400181231
20100129,9.3,9.3,9.3,9.3,5000,46500,2,X0.00,1.6840098826616507
20100203,9.88,9.88,9.88,9.88,1049,10335,2,X0.00,1.7890341549136675
20100206,10.55,10.55,9.88,9.88,12620,129045,8,X0.00,1.7890341549136675
20100209,10.5,10.5,10.5,10.5,3000,31500,1,X0.00,1.901301480424445
20100223,11.2,11.2,11.2,11.2,6321,70794,8,X0.00,2.028054912452741
20100225,10.6,10.6,10.6,10.6,3000,31800,2,X0.00,1.919409113571344
20100226,9.86,9.86,9.86,9.86,1000,9860,1,-0.74,1.785412628284288
20100304,9.17,9.17,9.17,9.17,1000,9170,1,X0.00,1.660469959570682
20100311,8.55,8.55,8.55,8.55,1000,8550,1,X0.00,1.5482026340599047
20100318,8.5,8.5,8.5,8.5,1508,12589,2,X0.00,1.5391488174864554
20100325,8.45,8.45,8.45,8.45,1075,9058,2,X0.00,1.5300950009130054
20100401,7.86,7.86,7.86,7.86,1662,13088,6,X0.00,1.4232599653462983
20100406,7.31,7.31,7.31,7.31,6999,51161,5,X0.00,1.323667983038351
20100407,7.82,7.82,7.82,7.82,6434,50044,6,+0.51,1.4160169120875385
20100408,7.7,7.7,7.7,7.7,1382,10564,4,-0.12,1.3942877523112593
